masterid,total,inj,fat,x,y
35541,24,28,0,-73.9193746918666,40.699382732587
35546,13,18,0,-73.8798336945443,40.8336817472277
35565,15,16,1,-73.8977587220846,40.8364617666541
35569,21,23,0,-73.9818836872399,40.6306697784303
35570,34,35,1,-74.0004567427934,40.605926796667
35571,63,66,0,-73.9776956689442,40.7422627257552
35594,11,11,0,-73.958381705776,40.7756197126128
35604,36,38,1,-74.0035366587387,40.7434357897156
35612,23,25,1,-73.909280724637,40.6431937396313
35615,25,26,0,-73.9778116613611,40.7838227201561
35620,12,12,0,-73.9750307174866,40.5967778248173
35622,22,24,0,-73.9806437503341,40.7748347185557
35623,36,38,0,-73.9946367182546,40.7259097867514
35626,11,11,0,-73.9780407299576,40.7375397795105
35632,14,22,0,-73.8900667064593,40.6753477790459
35634,17,18,0,-73.9891066506283,40.7202907432543
35640,20,22,0,-73.9477286936334,40.6802827317027
35644,24,27,1,-73.8630987524424,40.7506507649517
35655,31,38,0,-73.9421197731455,40.7979307416429
35659,16,16,0,-73.920857730955,40.7566677437116
35672,14,15,0,-74.0012847456997,40.7189377466494
35681,31,33,2,-73.9502447344574,40.6570867940085
35683,21,21,1,-74.0038906709498,40.6236927457311
35687,19,19,0,-74.1508396095282,40.5499608130827
35689,48,52,1,-73.991347659541,40.7390627897865
35690,11,11,0,-73.9389767299422,40.6415227822472
35693,17,17,0,-73.8459416956566,40.8427597141424
35697,10,11,0,-74.1140426623131,40.5727427605918
35699,14,16,0,-73.9451206707203,40.6364387854046
35706,10,13,0,-73.9554347639856,40.6799487725202
35709,18,23,0,-73.9413527320312,40.685012726107
35715,11,12,0,-73.9693879718038,40.7576910017629
35715,70,70,0,-73.9693866803172,40.7576827510451
35717,9,12,0,-73.8975767809981,40.7492817050954
35742,11,15,0,-73.9332297323049,40.8449047549887
35745,12,14,1,-73.9601346837901,40.6567537884266
35753,78,84,1,-73.9721677587966,40.7864667121575
35760,21,21,0,-73.9288686762648,40.6819517926377
35774,17,18,0,-73.8789856842032,40.8795716901643
35785,26,26,0,-73.9498676607205,40.776172767567
35791,26,29,0,-73.9194757839835,40.6657657932936
35794,16,16,1,-73.9642836824662,40.8023487228103
35795,17,20,0,-73.9365827521546,40.8429076873576
35800,46,57,0,-73.9828086864654,40.7617217548193
35813,12,12,0,-73.861404744419,40.7492887548624
35815,22,24,0,-73.936186698231,40.8147107406096
35817,14,18,0,-73.9060597838095,40.8385007129136
35825,11,13,0,-74.0056366935999,40.622011741048
35832,12,12,0,-73.9156197040358,40.8096907198365
35834,10,11,0,-73.7735538085418,40.6809577259479
35837,14,14,0,-73.9331107089052,40.6499128078381
35840,20,21,1,-73.9531577652172,40.775905747519
35851,29,29,0,-73.9475396644076,40.6315667689884
35856,14,14,0,-73.9082217065713,40.7710717205669
35859,21,21,0,-73.9908557188572,40.7659237472625
35862,11,11,0,-73.9600227186068,40.6179958093966
35863,12,16,0,-73.9396747661715,40.6665697904279
35869,11,15,0,-73.9586806610125,40.7127857450864
35882,83,90,0,-73.9917007196742,40.7351957591764
35891,10,11,1,-73.969392670994,40.7953477019218
35895,17,20,0,-73.9565557185326,40.6574447959934
35909,28,33,0,-73.9095487672924,40.6914937717383
35921,19,20,0,-73.9472227282864,40.7001017548748
35933,12,16,0,-74.0000026513849,40.609381822953
35946,11,12,0,-73.957685714064,40.6158137554256
35954,11,11,0,-73.8239167354411,40.6905357278939
35959,16,16,0,-73.9619376823273,40.5815297790738
35965,19,19,0,-73.8088017527328,40.7038317516181
35977,19,24,0,-73.96163669878,40.6823808064047
35988,14,15,0,-73.9182007395563,40.8462267324373
35990,20,21,0,-73.9392876564574,40.8018007485862
35996,31,32,0,-73.9067407168274,40.6689607649016
35999,22,23,0,-73.9396127290972,40.6577587876849
36006,20,21,0,-73.9317727758874,40.8009717429684
36013,17,19,1,-73.9291057011582,40.6397857935352
36019,18,19,0,-73.9804276686426,40.6965497630285
36022,14,17,0,-74.0032157215793,40.7489617622638
36043,35,44,1,-73.9551197695984,40.6894347587238
36054,13,16,0,-73.9452997533964,40.6659777439495
36064,11,11,0,-73.9096877012251,40.8795057065877
36071,14,15,0,-73.9791997232811,40.6934767422624
36071,70,74,1,-73.9791247173393,40.6934747277012
36073,16,17,0,-73.9433066562455,40.7851507711001
36090,10,11,0,-73.7667638242652,40.667450757437
36096,48,51,0,-73.9970937372668,40.7471947802984
36099,36,35,2,-73.977889675465,40.7547167781473
36104,11,11,0,-73.997505853562,40.7139535452005
36109,12,13,0,-73.9460407548636,40.8171687472375
36117,11,11,0,-73.9585907606745,40.6103947711219
36124,26,29,0,-73.988298712421,40.6898607437463
36129,19,23,0,-73.9670197060219,40.6056407675762
36130,10,13,0,-73.915499749844,40.7605597597441
36133,15,16,0,-73.9950716772112,40.6340647897565
36144,15,14,1,-73.8138057536087,40.7888317075615
36155,45,50,0,-73.9750997528827,40.7584577269092
36177,25,27,0,-73.8997967744622,40.8240567620134
36189,21,22,0,-73.982473699789,40.748416715488
36200,45,46,1,-73.9831496754188,40.7503157924218
36203,16,19,1,-73.9680756855933,40.6894437371827
36208,40,42,0,-74.0003817325886,40.7477597584614
36224,29,30,0,-74.0212186922139,40.6184657346378
36235,50,51,3,-73.8932727365647,40.8598957003741
36239,11,11,0,-73.8811377561646,40.747954749509
36250,13,13,0,-73.8624947523924,40.8842737228314
36261,15,18,0,-73.9072367628173,40.6878807706938
36265,27,28,1,-73.9685456904676,40.6785337671389
36269,11,14,0,-73.9269837168772,40.7627167895147
36270,13,13,0,-73.9490796782505,40.724335755679
36277,38,42,0,-73.9592926992249,40.7801547255214
36281,26,28,0,-73.8795537313566,40.8757207190325
36283,25,25,1,-73.9971017564981,40.7127797687196
36290,33,33,0,-73.9593066683751,40.7674747597084
36291,18,18,0,-73.9260977510347,40.7009037649039
36293,10,11,1,-73.9359146553745,40.8485157387243
36300,55,58,2,-74.0046267126717,40.7213367434778
36306,28,32,0,-73.8948446977985,40.6678147690108
36314,11,11,0,-73.9795087409062,40.6898547229673
36321,25,27,0,-73.8958877192036,40.8209817362497
36322,37,39,1,-73.9828227173161,40.7633347419318
36328,14,15,0,-74.0247846587711,40.6314927337076
36344,12,13,0,-73.9453477607965,40.6905587994887
36350,17,20,0,-73.9437227278177,40.7928567128504
36352,10,11,0,-73.9556457669566,40.5948418076718
36356,9,11,0,-73.922135717021,40.7061047162657
36357,15,15,0,-73.9720757007496,40.5903318196881
36366,13,13,1,-73.7345187313141,40.6643377529746
36399,12,15,1,-73.8646647191409,40.8767927437412
36404,15,16,0,-73.943620761836,40.6492638051386
36415,15,17,0,-73.9298947524442,40.6870857892782
36416,13,14,0,-73.8551898066971,40.7210467086343
36420,11,11,0,-73.9104817279424,40.7058837802062
36426,13,12,1,-74.0048166829317,40.6335667790461
36436,14,15,0,-73.9318416639094,40.846784722866
36437,13,14,0,-73.9534677319281,40.7302577761488
36456,28,29,0,-73.9888617247447,40.7445357295802
36457,16,16,1,-73.8632557881445,40.728649706963
36459,15,14,1,-73.8952867515091,40.8172227756994
36460,20,20,1,-73.9040897162178,40.906852695765
36461,26,27,0,-73.8898597014868,40.8361257697236
36471,38,42,0,-73.8558287951865,40.7515637084183
36475,10,11,0,-73.7938707616336,40.7102907535995
36478,18,17,1,-73.9541767282654,40.6396228123641
36479,13,20,0,-73.9325077382213,40.6442347311324
36490,21,23,0,-73.9520677801129,40.6286367388448
36496,41,42,2,-73.9955856622368,40.6002227835441
36503,36,38,0,-73.9448277348213,40.8290127479425
36512,31,34,0,-73.9861926697458,40.7672357548473
36514,21,25,0,-73.9942787549329,40.7321467333378
36516,20,21,1,-73.8891647248075,40.8186057633794
36539,121,125,2,-73.9178226630618,40.8159517199529
36539,24,25,1,-73.9176407708947,40.8160467625966
36547,14,14,0,-73.9207987263404,40.7676397482804
36557,26,28,0,-73.9547347223816,40.6447517578095
36558,11,11,0,-73.9026697845024,40.703068779258
36561,13,14,0,-73.9413017576131,40.7060487748815
36570,17,19,0,-73.9398797322351,40.8395687658816
36571,14,14,0,-74.0245267219826,40.6321457515383
36576,10,11,0,-74.0144186556462,40.7036067598378
36586,14,15,0,-73.9242397887954,40.6215308175266
36591,26,27,0,-73.9943297294803,40.6405847851436
36591,11,12,0,-73.9943036552726,40.6409037322819
36591,18,21,0,-73.9940796701875,40.6407617878227
36593,18,19,0,-73.8576497968454,40.7336587824798
36597,11,11,0,-74.0030157423655,40.7180017768898
36599,11,12,0,-73.9485366688747,40.7090077935631
36610,10,12,0,-73.9972787017836,40.6472687648798
36611,49,51,1,-73.9790057195454,40.7617697865713
36612,15,15,0,-73.9030276923882,40.7050337712749
36617,63,66,0,-73.8694227914369,40.7491497622634
36622,11,11,0,-73.9215517818947,40.7167787772657
36632,40,47,0,-73.9487687111181,40.6432277595073
36633,48,57,0,-73.9403257724817,40.6798808023148
36637,29,32,0,-73.8022727615635,40.7027197545141
36642,11,11,0,-73.9570717412427,40.6419457314551
36655,18,19,0,-73.9108866960852,40.685360728557
36660,41,41,0,-73.9764276819938,40.78062473232
36670,12,12,0,-73.9416227187858,40.8434337306022
36672,15,16,0,-74.1259546708489,40.6338427396135
36675,43,46,0,-73.9113666830683,40.6720437668943
36675,10,11,0,-73.9113567598293,40.6721737561035
36684,12,12,0,-73.8425917170933,40.8401247562047
36688,17,17,0,-73.9872977466329,40.667959807803
36698,11,11,0,-74.0083826666776,40.7296127180593
36700,15,15,0,-73.9270077306801,40.8339077776635
36703,10,11,1,-73.9052327731718,40.6747157896437
36707,35,35,1,-73.9826466912402,40.7272387802726
36708,26,34,0,-73.9373996588037,40.8101707446419
36713,12,13,0,-73.9197326747983,40.8460656991501
36715,19,22,0,-73.9637377592692,40.6067597861289
36719,35,39,1,-73.957801704434,40.8112466935166
36725,13,15,0,-73.8640517450213,40.7371527251612
36730,11,11,0,-73.8682837607342,40.8678997649151
36735,27,32,1,-73.954151751417,40.613477763617
36738,27,28,0,-73.9610947043693,40.7690437358187
36741,27,34,1,-73.9458736678946,40.6434097345425
36743,44,47,0,-73.9885377195185,40.7273927119737
36751,14,17,0,-73.9475367444616,40.6588617774554
36756,16,17,0,-73.862640719791,40.8281617139381
36763,12,14,0,-73.9852607543851,40.6381727615207
36770,29,31,0,-73.9152907113932,40.6856377652017
36786,15,15,0,-74.0146636986124,40.7097657978669
36793,28,34,0,-73.9588436834815,40.7095177735132
36795,21,21,0,-73.8778756924525,40.6820277255901
36816,18,19,0,-74.0018796847727,40.750815769542
36820,19,20,0,-73.79561773749,40.7117427707121
36821,7,12,0,-73.9358517443837,40.639364761376
36827,115,121,1,-73.7999187985028,40.7024397365542
36858,43,49,0,-73.977626672119,40.7463737388238
36859,34,37,0,-74.0055637475104,40.6330667512913
36862,12,14,0,-73.983034759344,40.6368357628409
36866,11,16,0,-73.9086036769195,40.8600497151287
36875,66,79,0,-73.9536426739491,40.6384487516364
36878,12,13,0,-73.9132477533591,40.6913007393897
36896,13,14,0,-73.9926417565454,40.6417197474185
36904,11,12,0,-73.9170747755113,40.6597397497689
36907,20,22,0,-73.9638336833673,40.7978967281459
36908,13,14,0,-73.958433746769,40.6965617770551
36923,52,60,0,-73.9847966809036,40.7601037859716
36927,31,32,0,-73.961546736267,40.7684197404691
36929,13,14,1,-73.9025807413878,40.8173637371763
36933,31,36,0,-73.913842724455,40.6154408047002
36943,15,16,0,-73.9618366721187,40.7047667276078
36960,16,16,0,-73.891510786733,40.7472147301265
36961,23,24,2,-74.1358186427792,40.6250617358353
36970,18,19,0,-73.8964796997376,40.8685457498814
36977,11,12,0,-73.9133687102255,40.7460277510182
36981,16,16,0,-73.9607277061702,40.6486027828223
36983,54,54,0,-73.9940037340997,40.7565157416076
36997,10,11,0,-73.967552719089,40.6476618084933
37007,19,19,1,-73.7830207864836,40.7331217168108
37008,12,13,0,-73.995037765347,40.6322177319148
37010,20,21,0,-73.9332876982091,40.651595798156
37012,11,11,0,-73.9365267831539,40.6369567749556
37034,13,14,0,-73.9190547111361,40.6877717775276
37038,20,21,0,-73.8727407017307,40.8299816981723
37040,10,13,0,-73.9354447609462,40.6849387602389
37051,16,15,1,-73.9033216738614,40.8653037385105
37054,15,24,0,-73.9438436874113,40.7018657363056
37055,23,25,0,-73.8636847626695,40.7468997780629
37057,45,46,0,-73.9501637693348,40.6562527675707
37064,22,24,0,-73.9671577163986,40.5763837972078
37076,9,13,0,-73.9571296707902,40.6884547917729
37077,39,41,1,-73.9524637186046,40.6506447551888
37103,13,13,0,-74.005292950114,40.7285910018819
37103,86,90,0,-74.0052916487594,40.7285827580978
37106,11,12,0,-73.9684906564653,40.6915357964033
37112,19,20,0,-73.7963237314876,40.707696719483
37113,12,14,0,-73.8822086881219,40.6853438006797
37116,46,47,0,-73.9971107400262,40.7222787393969
37119,9,12,1,-73.9213957210184,40.7601027129498
37137,27,27,0,-73.9732636691797,40.7552267573421
37141,9,14,0,-73.8495517081889,40.9030367552194
37156,19,21,0,-73.9985356948296,40.7134187583453
37159,51,57,0,-73.8447817678174,40.7201557608914
37175,19,19,0,-74.0051536725022,40.7189787250831
37176,39,43,0,-73.9010697158198,40.8479407600132
37186,14,15,0,-74.0266997092901,40.6165188076825
37188,18,18,0,-73.9684897142331,40.6863937346732
37192,7,20,0,-73.9790606768066,40.6161008194467
37195,21,22,0,-73.9735827505157,40.7845277373705
37197,26,29,0,-73.9395936921562,40.7061987619423
37202,12,13,0,-73.9215666899655,40.8043307616913
37213,15,17,0,-74.0144017469378,40.6411687355589
37214,13,14,0,-74.0008426794696,40.6126077885645
37229,30,34,1,-73.9931487436599,40.7627977740014
37238,29,33,0,-73.9891297187518,40.6064478237517
37243,13,13,0,-73.8853256880083,40.8425407729619
37244,11,11,0,-73.9568527237542,40.63862580617
37257,14,14,0,-73.8967337362309,40.6675487981363
37258,12,12,0,-73.9358907575232,40.687149772703
37267,22,28,0,-73.9435996708843,40.6817657479714
37275,21,23,0,-74.0085656944664,40.7199297399216
37284,43,43,0,-73.9682127214712,40.7679517352971
37292,18,18,0,-73.9187246695116,40.8147667594159
37301,12,13,0,-73.9095487660313,40.6962627652099
37303,23,24,0,-73.9671247161817,40.6337127963921
37313,43,43,0,-73.9875886991199,40.7704027492985
37328,11,11,0,-73.8998637364857,40.6962097864957
37329,36,37,0,-73.9238327514851,40.6996047298313
37339,28,29,0,-74.0029997290409,40.7155437662466
37355,10,12,0,-73.9882997252709,40.6858657474694
37363,10,11,0,-73.95014771959,40.7955777662041
37368,13,14,0,-73.9956097625273,40.6316548062792
37368,9,11,0,-73.9954566530667,40.6315668117188
37385,13,15,0,-73.8927337221973,40.6710258008215
37390,20,22,0,-74.1488046350414,40.6250557534027
37390,27,28,0,-74.1487636893795,40.6251517542922
37394,12,14,0,-73.9111316772007,40.6369508066896
37408,52,54,0,-73.9443317524045,40.788036699001
37412,48,51,0,-73.965207741631,40.763417752241
37421,26,24,2,-73.8791987612786,40.724999759975
37435,14,14,0,-73.8872027630749,40.728604720901
37436,34,34,1,-73.910133691435,40.6849327457225
37442,21,23,0,-73.9300667139456,40.8543027658425
37455,52,55,1,-73.9579057409742,40.6440437894146
37468,12,12,0,-74.0692987276602,40.6036167820551
37482,21,21,1,-73.9651927726831,40.6897787212948
37493,16,17,0,-73.9993406657936,40.6751867868027
37498,11,11,0,-74.001504731362,40.7564557596732
37502,13,13,0,-73.9877226705529,40.7753627695146
37504,12,12,0,-73.9593556971588,40.6641857536375
37523,11,13,0,-73.9950496442991,40.7288047367315
37529,13,13,0,-73.9027767079769,40.8567247175921
37532,59,65,0,-73.9937356451736,40.7416027539563
37538,36,37,1,-73.9824207287498,40.6827728016935
37542,12,12,0,-74.0759357361556,40.6271557384416
37544,20,21,0,-73.9770966617532,40.6897637393693
37548,16,25,0,-73.9773396886321,40.7218727490249
37565,54,56,0,-73.9712207641588,40.7551727100002
37567,27,28,0,-73.9829636779736,40.7717137867653
37582,11,12,0,-73.9043926900978,40.6751787836837
37592,14,23,0,-73.8797987908978,40.7561837862054
37600,15,20,0,-73.9214087258073,40.6913437677945
37602,47,54,1,-73.8208478070549,40.7522307821316
37605,39,39,1,-73.9769596570778,40.7543127078972
37606,11,12,0,-74.0093307436538,40.7289727910902
37609,13,19,0,-73.9257896987826,40.6540877715876
37614,18,19,0,-73.728174795143,40.6909147200095
37617,15,20,0,-73.9626537712895,40.6825877768067
37631,18,23,0,-73.9081477630039,40.8130337589691
37635,40,40,0,-73.9638786627257,40.7612047165106
37638,12,12,0,-74.0107656697898,40.7109668005715
37640,11,12,0,-73.8968947576242,40.8209927222304
37644,15,15,0,-73.8651206986708,40.7547167717062
37652,20,20,0,-74.0121336601395,40.6286737900736
37654,11,11,0,-73.9421067331451,40.7110517974505
37659,15,15,0,-73.9969517441906,40.7627667532345
37661,24,25,0,-73.9386777517922,40.707007771896
37665,11,11,0,-73.961034705455,40.7119627748731
37685,41,42,0,-73.9758267249034,40.7488447330224
37686,18,19,0,-73.9197917563298,40.6338417624408
37688,11,11,0,-73.9249496693501,40.8275086893278
37692,16,17,0,-73.8549596942485,40.7432907257263
37694,11,12,0,-73.8924637868229,40.6595667362008
37696,41,45,0,-73.9918036616805,40.7384727578187
37706,21,23,1,-73.9039247587581,40.8644007232933
37708,13,15,0,-73.8970847707559,40.8519597619159
37708,18,18,3,-73.8967197733419,40.8518427670814
37709,29,30,0,-73.9588826742907,40.7749397779643
37721,11,12,0,-73.9125137041598,40.6652018045257
37722,28,31,0,-73.8952067607415,40.638736737604
37726,33,35,0,-73.9512577522204,40.7742767178286
37737,30,32,0,-73.9784056973864,40.5925847417486
37760,24,26,0,-73.9589577575349,40.639299816937
37768,10,11,0,-73.9649276563463,40.7724507370315
37783,12,11,1,-73.8492467025997,40.7284297127161
37792,49,51,0,-73.9929597047219,40.7528487694888
37796,17,21,0,-74.0001117056621,40.7304127491321
37803,15,16,0,-73.8607147979922,40.739611730198
37810,38,40,0,-73.8651647479182,40.7353207394075
37825,15,14,1,-73.9066166768649,40.7003587433816
37830,12,11,2,-73.8665817881087,40.757577771668
37843,8,13,0,-73.9605517418324,40.7127127954498
37854,9,16,0,-73.9449716912761,40.5911537740578
37855,10,12,0,-73.93276667641,40.8455227615873
37871,61,63,1,-73.9840176806264,40.7490807261218
37896,13,13,0,-73.9479096687812,40.78709972084
37914,16,17,0,-73.925357768877,40.7004587965888
37924,22,23,0,-73.9873927591494,40.6080687556972
37925,18,19,0,-73.8982346729781,40.8591007572361
37931,12,12,0,-73.9532097204186,40.6798327681879
37938,14,16,0,-73.8664957661098,40.6914087642811
37940,18,18,0,-73.919465705887,40.7392997807057
