X,Y,masterid,start,end,time_diff,short_span,bc_ped_noi,bc_ped_nof,bc_ped_svA,bc_ped_svB,bc_ped_svC,bc_ped_svO,bc_ped_c_score,ac_ped_noi,ac_ped_nof,ac_ped_svA,ac_ped_svB,ac_ped_svC,ac_ped_svO,ac_ped_c_score,d_ped_noi,d_ped_nof,d_ped_svA,d_ped_svB,d_ped_svC,d_ped_svO,d_ped_c_score,sip_id,combo_treatment
-74.131779944790438,40.553491706657567,28987,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.131109745673072,40.553961597014315,21038,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.130446853081935,40.554423782229691,34273,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.129771433842251,40.555017946969464,43288,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.12896313746198,40.555770415617118,18041,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.128125574221642,40.556540253507038,10240,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,2,0,0,1,1,0,6,1,0,1,0,0,0,7,-1,0,1,-1,-1,0,1,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.12729953891504,40.557295047151349,39821,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.126699156201383,40.557854617246576,30901,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.12610430538642,40.558404016849366,25753,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.12550209808839,40.558949503782777,38224,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.124796527342284,40.559434503750296,31140,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.123687431517425,40.559635317217797,36204,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.122404267899554,40.559486483185758,1097,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.121199793991849,40.559591234924696,28345,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.120046835310333,40.560389484033443,3527,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,10,0,1,4,5,0,33,2,0,0,0,2,0,4,-8,0,-1,-4,-3,0,-29,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.119099944593472,40.561268893954711,12787,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,1,0,0,4,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-4,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.118173146474632,40.562132192208047,21156,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.117497562336766,40.562706842809781,31020,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.116312038904468,40.563885273924939,4556,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,4,0,0,1,3,0,10,5,1,0,1,4,0,22,1,1,0,0,1,0,12,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.115485562918636,40.564782511661633,15952,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.114917323805187,40.5653456221347,28793,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.114332398436787,40.565929872706761,11362,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.113760356820379,40.566495079390236,17440,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,10,0,0,4,5,1,27,7,0,2,0,5,0,24,-3,0,2,-4,0,-1,-3,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.113182509006904,40.567065827142038,153,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.11261012872896,40.567626372637307,17151,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,2,0,0,2,0,0,8,3,0,0,1,2,0,8,1,0,0,-1,2,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.112040090696397,40.568196962825347,19716,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.111478270702264,40.568761241493561,27667,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,2,0,1,0,1,0,9,0,0,0,0,0,0,0,-2,0,-1,0,-1,0,-9,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.110899796082236,40.569333632183323,25969,2009-05-01 00:00:00,2012-09-30 00:00:00,1248,822,1,0,0,0,1,0,2,1,0,1,0,0,0,7,0,0,1,0,-1,0,5,"{09-RIS-04.0,12-TD-01.0}","{""Signal Timing Change-Traffic Timing Changes--1"",Delineators-None--1,""Added Median (Tips-Only)-None--1""}"
-74.110334290488652,40.569901678939338,7642,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.109760036099658,40.570467356847786,14139,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,2,0,0,0,2,0,4,7,0,0,2,5,0,18,5,0,0,2,3,0,14,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.109186553368602,40.571043387156507,35426,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.108639087495106,40.571587424313016,11054,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,1,0,0,0,7,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-7,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.108090795888145,40.57213268131521,30383,2009-05-01 00:00:00,2012-09-30 00:00:00,1248,822,1,0,1,0,0,0,7,4,0,1,1,2,0,15,3,0,0,1,2,0,8,"{09-RIS-04.0,12-TD-01.0}","{""Tactile Strips-None--1"",Bollards-Bell--1,""Crosswalk Markings-High Vis--1"",Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Ped Ramps-None--1"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.107542173288195,40.57267351439625,5574,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.10698944580578,40.573218034795616,19778,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.106427006299256,40.573787710164325,17297,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.105747280497894,40.574460408775636,10080,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.105178927596313,40.575019380503583,34538,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Signal Timing Change-Traffic Timing Changes--1""}"
-74.103207877657795,40.574949238907934,43439,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.102477469066045,40.574552842291816,25037,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.101742755153936,40.574154220541494,20046,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.104542288259012,40.575650931120926,34554,2011-07-01 00:00:00,2012-09-30 00:00:00,457,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{11-RIS-03.0,12-TD-01.0}","{""Moving Lane Changes-Narrowed-None"",""Signal Timing Change-Traffic Timing Changes--1"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.103688975004687,40.57650392224371,24329,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,2,0,0,0,2,0,4,6,0,0,1,5,0,14,4,0,0,1,3,0,10,{12-TD-01.0},"{""Tactile Strips-None--1"",Bollards-Bell--1,""Moving Lane Changes-Removed-None"",""Added Median (Tips-Only)-None--1"",""Ped Ramps-None--1"",""Bus Lane-From Moving-Curbside"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.10297212400728,40.577253830709466,37842,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,2,0,0,0,2,0,4,2,0,0,0,2,0,4,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.102316072860077,40.577944245870547,8586,2009-05-01 00:00:00,2012-09-30 00:00:00,1248,822,6,0,0,1,5,0,14,1,0,0,1,0,0,4,-5,0,0,0,-5,0,-10,"{09-RIS-04.0,12-TD-01.0}","{""Moving Lane Changes-Removed-None"",""Tactile Strips-None--1"",Bollards-Bell--1,""Ped Refuge Island-None--1"",""Crosswalk Markings-High Vis--1"",Delineators-None--1,""Ped Ramps-None--1"",""Bus Lane-From Moving-Curbside"",""Signal Timing Change-Traffic Timing Changes--1"",""Tree Pits-None--1""}"
-74.098808631549574,40.572561834670068,10421,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.101008592594567,40.573755152343637,12486,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.10027452370646,40.57335756523193,38244,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.017931231493904,40.637780983139315,4331,2013-06-01 00:00:00,2013-06-30 00:00:00,29,549,0,0,0,0,0,0,0,2,0,0,0,2,0,4,2,0,0,0,2,0,4,{13-BP-05.0},"{""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None""}"
-74.099540970607464,40.572959459676717,24166,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.098075993290621,40.572163610896872,3796,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.097343022960004,40.5717665263928,18658,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.096609032143888,40.571368204343905,6828,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.095875901907291,40.570970138032422,29100,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.095142601729052,40.570572643512122,17451,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.093675875387746,40.569776920090206,43379,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.092957693695254,40.569387296879015,24140,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.094408909234701,40.570174640332205,25133,2011-07-01 00:00:00,2011-07-31 00:00:00,30,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-03.0},"{""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.115442652094131,40.604694948760894,37311,2011-07-01 00:00:00,2011-08-31 00:00:00,61,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-07.0},"{""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.115547283303442,40.605395927481943,13983,2011-07-01 00:00:00,2011-08-31 00:00:00,61,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-07.0},"{""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Signal Timing Change-Traffic Timing Changes--1"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1""}"
-74.101670042488792,40.578623788034207,20291,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,2,0,0,0,2,0,4,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-4,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.101052354257035,40.579169015350864,37173,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.100390834620185,40.579688665799111,27240,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,1,0,0,0,7,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-7,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.099740441680382,40.580207818263375,1233,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.099088937623762,40.580725229057634,22355,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.098440008741008,40.581241706377511,24931,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,6,0,4,1,1,0,34,3,0,1,1,1,0,13,-3,0,-3,0,0,0,-21,{12-TD-01.0},"{""Crosswalk Markings-High Vis--1"",""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.097718898209138,40.581812874428017,11261,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.096168912738094,40.583043786104049,31602,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.095438045284297,40.583623559590301,38921,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.094710389889656,40.584202612522752,24685,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,1,0,0,0,7,1,0,0,0,1,0,2,0,0,-1,0,1,0,-5,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.094024164562057,40.58474638129627,37562,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.093406994024505,40.585240111632373,30175,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,3,0,1,1,1,0,13,9,0,0,2,7,0,22,6,0,-1,1,6,0,9,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.092615968542447,40.58593980986209,41285,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.092029455271302,40.586560467091282,28598,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,3,0,0,0,3,0,6,2,0,0,0,2,0,4,{12-TD-01.0},"{""Tactile Strips-None--1"",Bollards-Bell--1,""Moving Lane Changes-Removed-None"",""Added Median (Tips-Only)-None--1"",""Ped Ramps-None--1"",""Bus Lane-From Moving-Curbside"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.091616328310664,40.587066410282326,38134,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{12-TD-01.0},"{""Tactile Strips-None--1"",Bollards-Bell--1,""Moving Lane Changes-Removed-None"",""Added Median (Tips-Only)-None--1"",""Ped Ramps-None--1"",""Bus Lane-From Moving-Curbside"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.091117732730908,40.587634791163154,8098,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,1,0,0,4,1,0,0,1,0,0,4,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.090382141437203,40.588468158821023,12630,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,2,0,0,0,2,0,4,2,0,0,0,2,0,4,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.089875422726479,40.589034517732209,7824,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.089370208420704,40.589601316559495,36749,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.088869354550113,40.590176605295582,18785,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.088362353744841,40.590750722855169,1229,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,3,0,0,2,1,0,10,6,0,0,4,2,0,20,3,0,0,2,1,0,10,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.087850084270272,40.591362511064894,17181,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.087390321158821,40.592190127498306,7303,2012-07-01 00:00:00,2012-09-30 00:00:00,91,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-TD-01.0},"{""Bus Lane-From Moving-Curbside"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1""}"
-74.116562373525227,40.609404199346024,23720,2011-07-01 00:00:00,2011-08-31 00:00:00,61,1095,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,1,0,0,0,7,{11-RIS-07.0},"{""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None""}"
-74.116667641581387,40.610086084119473,25025,2011-07-01 00:00:00,2011-08-31 00:00:00,61,1095,1,0,0,0,0,1,1,3,0,0,0,3,0,6,2,0,0,0,3,-1,5,{11-RIS-07.0},"{""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Signal Timing Change-Traffic Timing Changes--1"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-74.11631821412719,40.608718274849302,35384,2011-07-01 00:00:00,2011-08-31 00:00:00,61,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-RIS-07.0},"{""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Signal Timing Change-Traffic Timing Changes--1"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1""}"
