x,y,sip_id_x,masterid,start,end,before_crash,after_crash,short_span,pdiff,sip_id_y,combo_treatment
-73.980706845524352,40.613402184946722,10-RIS-07.0,7582,2010-05-20 00:00:00,2010-06-18 00:00:00,3,1,-1,-2,10-RIS-07.0,"(""Turn Bays-None--1"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1"")"
-74.014979637080117,40.640625468447851,13-BP-05.0,14523,2013-06-06 00:00:00,2013-06-26 00:00:00,1,2,553,0.5,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.014902543915682,40.644227016443928,12-RIS-10.0,15984,2012-08-20 00:00:00,2012-11-19 00:00:00,2,2,-1,0,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"")"
-74.013813900564472,40.641745246953533,13-BP-05.0,31518,2013-06-06 00:00:00,2013-06-26 00:00:00,2,1,553,-1,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"")"
-74.013232033149237,40.642305184736529,13-BP-05.0,38594,2013-06-06 00:00:00,2013-06-26 00:00:00,5,2,553,-1.5,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"")"
-74.012649211514187,40.64286578692851,13-BP-05.0,2947,2013-06-06 00:00:00,2013-06-26 00:00:00,5,1,553,-4,13-BP-05.0,"(""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"")"
-74.012065730835573,40.643425197515839,13-BP-05.0,5361,2013-06-06 00:00:00,2013-06-26 00:00:00,2,4,553,0.5,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"")"
-74.014319959861425,40.644787365802202,12-RIS-10.0,9304,2012-08-20 00:00:00,2012-11-19 00:00:00,6,2,-1,-2,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"")"
-74.013739379767728,40.645347634489006,12-RIS-10.0,22892,2012-08-20 00:00:00,2012-11-19 00:00:00,2,2,-1,0,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"")"
-74.013156961868759,40.645908454537526,12-RIS-10.0,37506,2012-08-20 00:00:00,2012-11-19 00:00:00,3,5,-1,0.4,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"")"
-74.012572382145734,40.646467645801394,12-RIS-10.0,6797,2012-08-20 00:00:00,2012-11-19 00:00:00,8,5,-1,-0.6,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",Delineators-None--1,Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"")"
-74.011483705493688,40.643986613117065,13-BP-05.0,17081,2013-06-06 00:00:00,2013-06-26 00:00:00,1,5,553,0.8,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.010902224657272,40.644546999094317,13-BP-05.0,16676,2013-06-06 00:00:00,2013-06-26 00:00:00,4,1,553,-3,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.010318939296809,40.645106662743508,13-BP-05.0,38745,2013-06-06 00:00:00,2013-06-26 00:00:00,1,3,553,0.666666666666667,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.009735371125501,40.645666835817146,13-BP-05.0,10699,2013-06-06 00:00:00,2013-06-26 00:00:00,3,2,553,-0.5,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.008568003407078,40.646788648938902,13-BP-05.0,9092,2013-06-06 00:00:00,2013-06-26 00:00:00,1,3,553,0.666666666666667,13-BP-05.0,"(""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-74.011407902270349,40.647587836987711,12-RIS-10.0,16885,2012-08-20 00:00:00,2012-11-19 00:00:00,1,2,-1,0.5,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",Delineators-None--1,Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"")"
-74.01082349057144,40.648154021962675,12-RIS-10.0,40543,2012-08-20 00:00:00,2012-11-19 00:00:00,1,2,-1,0.5,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",Delineators-None--1,Delineators-None--1,""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"")"
-74.009663305980837,40.649268759037504,12-RIS-10.0,39379,2012-08-20 00:00:00,2012-11-19 00:00:00,1,4,-1,0.75,12-RIS-10.0,"(Delineators-None--1,""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Added Median (Non-Tips)-Flush-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"")"
-74.009087536938253,40.649819112261596,12-RIS-10.0,6353,2012-08-20 00:00:00,2012-11-19 00:00:00,1,2,-1,0.5,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",Delineators-None--1,Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"")"
-74.000525108104185,40.636455671777483,11-RIS-02.0,9450,2011-08-23 00:00:00,2011-10-21 00:00:00,1,1,-1,0,11-RIS-02.0,"(""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"")"
-73.990467394833743,40.686727751928366,NONSIP-BP-01.0,3056,2010-06-02 00:00:00,2010-06-29 00:00:00,4,4,-1,0,NONSIP-BP-01.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-None"",""Moving Lane Changes-Narrowed-None"")"
-74.008495165873072,40.650391085220591,12-RIS-10.0,18455,2012-08-20 00:00:00,2012-11-19 00:00:00,1,2,-1,0.5,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"")"
-74.006823517968783,40.648464881378246,13-BP-05.0,26572,2013-06-06 00:00:00,2013-06-26 00:00:00,1,1,553,0,13-BP-05.0,"(""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"")"
-74.005662502384055,40.649578384012429,13-BP-05.0,24179,2013-06-06 00:00:00,2013-06-26 00:00:00,1,2,553,0.5,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"")"
-74.006749366409991,40.652069621268161,12-RIS-10.0,9018,2012-08-20 00:00:00,2012-11-19 00:00:00,3,2,-1,-0.5,12-RIS-10.0,"(Delineators-None--1,Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"")"
-74.006163768437389,40.652627386519271,12-RIS-10.0,13280,2012-08-20 00:00:00,2012-11-19 00:00:00,4,5,-1,0.2,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Added Median (Non-Tips)-Flush-None"",""Crosswalk Markings-High Vis--1"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"")"
-74.005579535551092,40.65319644627521,12-RIS-10.0,34792,2012-08-20 00:00:00,2012-11-19 00:00:00,3,1,-1,-2,12-RIS-10.0,"(Delineators-None--1,""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"")"
-74.00338868309835,40.634538356022027,11-RIS-02.0,31119,2011-08-23 00:00:00,2011-10-21 00:00:00,1,4,-1,0.75,11-RIS-02.0,"(""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"")"
-74.002672541810156,40.635018774789309,11-RIS-02.0,9509,2011-08-23 00:00:00,2011-10-21 00:00:00,2,4,-1,0.5,11-RIS-02.0,"(""Turn Bays-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"")"
-74.001956378325886,40.63549699990989,11-RIS-02.0,39009,2011-08-23 00:00:00,2011-10-21 00:00:00,1,1,-1,0,11-RIS-02.0,"(""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"")"
-74.0012405462424,40.635977572696753,11-RIS-02.0,16310,2011-08-23 00:00:00,2011-10-21 00:00:00,3,4,-1,0.25,11-RIS-02.0,"(""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"")"
-74.004490229708054,40.650705384787067,13-BP-05.0,11152,2013-06-06 00:00:00,2013-06-26 00:00:00,4,4,553,0,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"")"
-74.003908158646482,40.65126596912831,13-BP-05.0,11912,2013-06-06 00:00:00,2013-06-26 00:00:00,5,4,553,-0.25,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.004417221713737,40.65430800298865,12-RIS-10.0,19310,2012-08-20 00:00:00,2012-11-19 00:00:00,4,1,-1,-3,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",Delineators-None--1,Delineators-None--1,""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"")"
-74.003840573896696,40.654862015775613,12-RIS-10.0,20970,2012-08-20 00:00:00,2012-11-19 00:00:00,2,4,-1,0.5,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Added Median (Tips-Only)-None--1"",Delineators-None--1,""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"")"
-74.002165560484869,40.652949314317937,13-BP-05.0,27812,2013-06-06 00:00:00,2013-06-26 00:00:00,4,4,553,0,13-BP-05.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"")"
-74.00325835261917,40.655428597010911,12-RIS-10.0,21414,2012-08-20 00:00:00,2012-11-19 00:00:00,3,2,-1,-0.5,12-RIS-10.0,"(Delineators-None--1,Delineators-None--1,""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"")"
-73.989312730579471,40.665566336950135,13-BP-06.0,26499,2013-04-15 00:00:00,2013-04-22 00:00:00,1,2,618,0.5,13-BP-06.0,"(""Bike Facility-Standard-None"",""Bike Facility-Standard-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-73.999807423178979,40.636935497175308,11-RIS-02.0,13030,2011-08-23 00:00:00,2011-10-21 00:00:00,2,2,-1,0,11-RIS-02.0,"(""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"")"
-73.998374047362347,40.637893790911832,11-RIS-02.0,31130,2011-08-23 00:00:00,2011-10-21 00:00:00,5,3,-1,-0.666666666666667,11-RIS-02.0,"(""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"")"
-73.997657833963771,40.63837414134909,11-RIS-02.0,20585,2011-08-23 00:00:00,2011-10-21 00:00:00,2,3,-1,0.333333333333333,11-RIS-02.0,"(""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Parking Markings-Parking Stripe-None"")"
-73.999837866341011,40.655186157841122,13-BP-05.0,20153,2013-06-06 00:00:00,2013-06-26 00:00:00,1,1,553,0,13-BP-05.0,"(""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-73.999774913836646,40.658796872903658,12-RIS-10.0,28165,2012-08-20 00:00:00,2012-11-19 00:00:00,2,2,-1,0,12-RIS-10.0,"(""Added Median (Tips-Only)-None--1"",""Added Median (Tips-Only)-None--1"",Delineators-None--1,Delineators-None--1,""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Bike WPL-None"",""Parking Markings-Bike WPL-None"",""Added Median (Non-Tips)-Flush-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Narrowed-None"")"
