MPOCE10,TADCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
06197501,21040003,0619750121040003,G6300,S,2840827,5364,+34.2281146,-118.4449802
06197501,21040004,0619750121040004,G6300,S,2379568,31262,+34.2263866,-118.4622211
06197501,21080001,0619750121080001,G6300,S,4402071,0,+34.1964489,-118.4763722
06197501,20630001,0619750120630001,G6300,S,19564801,73661,+34.1690281,-118.2113030
06197501,20630005,0619750120630005,G6300,S,15139276,79984,+34.2312381,-118.2389385
06197501,20970002,0619750120970002,G6300,S,21872674,35261,+34.2734829,-118.2633094
06197501,20970003,0619750120970003,G6300,S,31426681,13753,+34.2375987,-118.3119982
06197501,20980002,0619750120980002,G6300,S,4932229,0,+34.2985046,-118.4498334
06197501,20830001,0619750120830001,G6300,S,3909676,0,+34.0727066,-118.3678634
06197501,20870000,0619750120870000,G6300,S,4885805,0,+34.0882772,-118.3718212
06197501,20670003,0619750120670003,G6300,S,4421259,16124,+34.0821643,-118.2735477
06197501,20670001,0619750120670001,G6300,S,7151908,194123,+34.0821521,-118.2446077
06197501,20670002,0619750120670002,G6300,S,6601937,423191,+34.0967092,-118.2581845
06197501,20660002,0619750120660002,G6300,S,6977985,128598,+34.0853877,-118.2017870
06197501,20530000,0619750120530000,G6300,S,15238073,355531,+34.0422296,-118.2334295
06197501,21510002,0619750121510002,G6300,S,10034361,49756,+33.9037434,-118.3134590
06197501,21520002,0619750121520002,G6300,S,4441896,93604,+33.8924043,-118.3361766
06197501,20790003,0619750120790003,G6300,S,3322098,0,+34.0203506,-118.2912533
06197501,20830004,0619750120830004,G6300,S,3330795,0,+34.0538884,-118.3224163
06197501,20810002,0619750120810002,G6300,S,2838260,0,+34.0401598,-118.3264650
06197501,20790001,0619750120790001,G6300,S,2733958,0,+34.0394463,-118.3092966
06197501,20330001,0619750120330001,G6300,S,4994676,22188,+33.9253148,-118.0391483
06197501,20390001,0619750120390001,G6300,S,9502005,19661,+33.8971106,-118.0211811
06197501,20360002,0619750120360002,G6300,S,14514828,185713,+33.8702039,-118.0534218
06197501,20400003,0619750120400003,G6300,S,4173559,0,+33.8924300,-118.0716753
06197501,21360001,0619750121360001,G6300,S,25821553,114411,+34.2099341,-118.1978440
06197501,20400002,0619750120400002,G6300,S,7298364,980,+33.9121383,-118.0667947
06197501,20650003,0619750120650003,G6300,S,5677464,0,+34.1066870,-118.2151280
06197501,20750002,0619750120750002,G6300,S,3470371,0,+34.1047530,-118.3395738
06197501,20750003,0619750120750003,G6300,S,3406488,3325,+34.0934926,-118.3195658
06197501,21070000,0619750121070000,G6300,S,11899112,25725,+34.1436275,-118.4489076
06197501,21090002,0619750121090002,G6300,S,5859062,38625,+34.1707503,-118.4541624
06197501,21180001,0619750121180001,G6300,S,15819779,11617,+34.0153113,-117.7949364
06197501,21120002,0619750121120002,G6300,S,11467043,1922,+34.0374010,-117.7687017
06197501,21120001,0619750121120001,G6300,S,15992211,16193,+34.0522825,-117.8067967
06197501,20660004,0619750120660004,G6300,S,7967206,83197,+34.0703676,-118.1971298
06197501,20660003,0619750120660003,G6300,S,5031104,0,+34.0759471,-118.1702878
06197501,20740000,0619750120740000,G6300,S,39313218,501233,+34.1108649,-118.4374335
06197501,20850001,0619750120850001,G6300,S,5633630,0,+34.0647379,-118.4310244
06197501,21130000,0619750121130000,G6300,S,34500554,1009214,+34.0987488,-117.8088919
06197501,21170002,0619750121170002,G6300,S,13539196,34077,+34.0812429,-117.8770603
06197501,21120005,0619750121120005,G6300,S,6789514,1831,+34.0704318,-117.7325190
06197501,21120006,0619750121120006,G6300,S,13447442,14205,+34.0854821,-117.7537069
06197501,21310000,0619750121310000,G6300,S,37618680,2041658,+34.1229390,-117.9611407
06197501,20790002,0619750120790002,G6300,S,2701784,0,+34.0391980,-118.2915436
06197501,20410001,0619750120410001,G6300,S,4690879,0,+33.8967536,-118.1525771
06197501,20370003,0619750120370003,G6300,S,7843986,0,+33.9296381,-118.1375041
06197501,20370002,0619750120370002,G6300,S,8753306,187695,+33.9259214,-118.1206401
06197501,20400001,0619750120400001,G6300,S,7343458,87812,+33.9184975,-118.0955910
06197501,20350002,0619750120350002,G6300,S,5029835,62552,+33.9008553,-118.1291643
06197501,21120003,0619750121120003,G6300,S,5923624,0,+34.0566141,-117.7579651
06197501,21120004,0619750121120004,G6300,S,7256969,4003,+34.0418264,-117.7350653
06197501,20650006,0619750120650006,G6300,S,3694808,0,+34.1160310,-118.2018873
06197501,20650005,0619750120650005,G6300,S,4544830,34921,+34.1219375,-118.1839145
06197501,20660001,0619750120660001,G6300,S,5516066,30058,+34.0968844,-118.1794294
06197501,21420000,0619750121420000,G6300,S,19944496,57795,+34.1169813,-118.1314068
06197501,21340000,0619750121340000,G6300,S,20371474,25152,+34.1555664,-118.0005313
06197501,21290003,0619750121290003,G6300,S,18245160,22001,+34.1400307,-118.0386599
06197501,20190006,0619750120190006,G6300,S,20642927,65252,+34.5644591,-118.0946483
06197501,21100002,0619750121100002,G6300,S,15543912,18065,+34.1051002,-117.7215645
06197501,20170007,0619750120170007,G6300,S,105844448,94353,+34.6717069,-117.9942346
06197501,20170001,0619750120170001,G6300,S,133389091,572424,+34.7258246,-118.2459340
06197501,20170002,0619750120170002,G6300,S,44860631,78601,+34.6583202,-118.2400789
06197501,21360003,0619750121360003,G6300,S,10511475,44310,+34.1334804,-118.1571723
06197501,21360002,0619750121360002,G6300,S,14707023,103467,+34.1600583,-118.1687135
06197501,21190002,0619750121190002,G6300,S,19588698,43982,+34.1243441,-117.8432763
06197501,21190001,0619750121190001,G6300,S,22202014,295296,+34.1487412,-117.8581545
06197501,21150002,0619750121150002,G6300,S,19252402,11675,+34.1460688,-117.9118416
06197501,21150001,0619750121150001,G6300,S,8760636,23732,+34.1152824,-117.9100187
06197501,21160001,0619750121160001,G6300,S,4859215,25952,+34.0997363,-117.9640742
06197501,21320004,0619750121320004,G6300,S,4669421,0,+34.0764265,-118.0115835
06197501,21160002,0619750121160002,G6300,S,6442862,283582,+34.0684129,-117.9839766
06197501,21160003,0619750121160003,G6300,S,6614608,1874,+34.0842485,-117.9646164
06197501,21260004,0619750121260004,G6300,S,7946260,0,+34.0815722,-117.9303742
06197501,21260003,0619750121260003,G6300,S,10051718,82171,+34.0623126,-117.9438476
06197501,21240002,0619750121240002,G6300,S,5995578,0,+34.0448184,-117.9587343
06197501,21240001,0619750121240001,G6300,S,6315796,1746,+34.0256356,-117.9464696
06197501,21200000,0619750121200000,G6300,S,43602701,1274699,+34.0216883,-117.9251066
06197501,21220001,0619750121220001,G6300,S,18673105,77702,+34.0140953,-117.9954043
06197501,21220002,0619750121220002,G6300,S,15485015,1764,+33.9906187,-117.9612374
06197501,21320002,0619750121320002,G6300,S,7107775,245674,+34.0879255,-118.0238075
06197501,21320001,0619750121320001,G6300,S,5341585,129829,+34.0733128,-118.0468968
06197501,21370001,0619750121370001,G6300,S,7616062,1122,+34.0780906,-118.0742953
06197501,21280002,0619750121280002,G6300,S,8608004,2947,+34.0773606,-118.1481212
06197501,21390001,0619750121390001,G6300,S,5408708,0,+34.0842751,-118.0977711
06197501,21230002,0619750121230002,G6300,S,26387453,7199,+33.9680732,-117.9487039
06197501,20520001,0619750120520001,G6300,S,5283040,0,+34.0235262,-118.2063576
06197501,20460000,0619750120460000,G6300,S,4695116,280276,+33.9766855,-118.1818143
06197501,20500000,0619750120500000,G6300,S,2849987,0,+33.9635537,-118.1844721
06197501,20470000,0619750120470000,G6300,S,6431178,23056,+33.9643785,-118.1544369
06197501,20450003,0619750120450003,G6300,S,2681889,0,+34.0224637,-118.1837978
06197501,20280004,0619750120280004,G6300,S,6250848,5511,+33.7900782,-118.1429081
06197501,21170003,0619750121170003,G6300,S,7509426,0,+34.0971984,-117.9069666
06197501,21270002,0619750121270002,G6300,S,13250886,26324,+34.1985322,-118.1500254
06197501,21360004,0619750121360004,G6300,S,9337694,14710,+34.1388683,-118.1043445
06197501,21280001,0619750121280001,G6300,S,4051633,0,+34.0997627,-118.1331199
06197501,21390002,0619750121390002,G6300,S,7354701,1750,+34.1045648,-118.0952478
06197501,20190004,0619750120190004,G6300,S,29685445,157508,+34.5633811,-118.0096075
06197501,20170003,0619750120170003,G6300,S,15853169,8223,+34.6725743,-118.1682288
06197501,20170004,0619750120170004,G6300,S,11013028,36057,+34.7020679,-118.1575630
06197501,20180000,0619750120180000,G6300,S,903864126,2663017,+34.4755152,-118.1171811
06197501,20580000,0619750120580000,G6300,S,34790790,665412,+33.9982613,-118.1769770
06197501,20570002,0619750120570002,G6300,S,7139548,177618,+33.9282449,-118.1979960
06197501,21650003,0619750121650003,G6300,S,8027843,197186,+33.7928024,-118.2937774
06197501,20510002,0619750120510002,G6300,S,3394862,5551,+33.9842488,-118.2262015
06197501,20600004,0619750120600004,G6300,S,3174620,1370,+33.9553085,-118.2222872
06197501,20600002,0619750120600002,G6300,S,3011368,0,+33.9406929,-118.2083691
06197501,20400004,0619750120400004,G6300,S,6387159,0,+33.8953682,-118.0927202
06197501,20820002,0619750120820002,G6300,S,1880106,0,+34.0726971,-118.2965242
06197501,20820003,0619750120820003,G6300,S,974426,0,+34.0659742,-118.3018330
06197501,20820006,0619750120820006,G6300,S,1446247,0,+34.0545248,-118.3040708
06197501,20820004,0619750120820004,G6300,S,1572337,0,+34.0625462,-118.2913743
06197501,20820005,0619750120820005,G6300,S,1584119,0,+34.0522327,-118.2916308
06197501,20370001,0619750120370001,G6300,S,7345084,180797,+33.9557293,-118.1183459
06197501,20430000,0619750120430000,G6300,S,27172801,114757,+33.9381307,-118.0625686
06197501,21350002,0619750121350002,G6300,S,15821624,166202,+34.0457010,-118.1351236
06197501,20590002,0619750120590002,G6300,S,4930049,24821,+34.0136902,-118.1172374
06197501,20450005,0619750120450005,G6300,S,4605485,0,+34.0249639,-118.1657110
06197501,20190005,0619750120190005,G6300,S,12802202,71970,+34.5591808,-118.0630380
06197501,21170001,0619750121170001,G6300,S,7020491,5480,+34.0964035,-117.8558455
06197501,20170005,0619750120170005,G6300,S,18312017,6791,+34.6670247,-118.1250036
06197501,20170006,0619750120170006,G6300,S,15358421,2413,+34.7011877,-118.1137088
06197501,21270001,0619750121270001,G6300,S,16792719,58602,+34.1824830,-118.1024181
06197501,21360007,0619750121360007,G6300,S,4243907,0,+34.1691987,-118.1417842
06197501,21360006,0619750121360006,G6300,S,4760508,10596,+34.1596857,-118.1287743
06197501,21250000,0619750121250000,G6300,S,27737536,1424,+34.0381052,-117.8587126
06197501,21180002,0619750121180002,G6300,S,20891932,8274,+33.9871013,-117.8309278
06197501,21230001,0619750121230001,G6300,S,38127930,953,+33.9623279,-117.8650122
22774613,00000028,2277461300000028,G6300,S,1024750674,5575325,+33.0174352,-083.9229376
01197700,00000034,0119770000000034,G6300,S,47450794,1670478,+33.3880155,-086.7324931
01197700,00000035,0119770000000035,G6300,S,355837802,5919258,+33.2629366,-086.6781042
01197700,00000040,0119770000000040,G6300,S,397671851,19820703,+33.1233513,-086.6498850
01197700,00000033,0119770000000033,G6300,S,668503298,23750742,+33.3623657,-086.5000573
01197700,00000032,0119770000000032,G6300,S,95581677,5886611,+33.4323175,-086.6254125
01197700,00000039,0119770000000039,G6300,S,54034535,454924,+33.1916601,-086.8148791
01197700,00000037,0119770000000037,G6300,S,340644717,5082196,+33.1988349,-086.9160214
01197700,00000036,0119770000000036,G6300,S,45205557,756374,+33.3274021,-086.8135323
01197700,00000038,0119770000000038,G6300,S,28084266,301565,+33.2608605,-086.8206001
72717100,00000099,7271710000000099,G6300,S,657599035,7768826,+34.1409322,-083.1898200
48000000,00000270,4800000000000270,G6300,S,2739218991,8652980,+30.0599530,-099.3533388
48000000,00000271,4800000000000271,G6300,S,118361715,1597157,+30.0265366,-099.1679633
72142200,00000202,7214220000000202,G6300,S,154665091,558476,+30.1398452,-095.7350538
72142200,00000203,7214220000000203,G6300,S,111868777,624336,+30.1771452,-095.6339571
72142200,00000206,7214220000000206,G6300,S,31320735,885364,+30.1415458,-095.4758599
72142200,00000208,7214220000000208,G6300,S,26854377,69604,+30.1381248,-095.4392165
72142200,00000209,7214220000000209,G6300,S,40253740,851304,+30.1462491,-095.3957419
72142200,00000204,7214220000000204,G6300,S,34669997,220156,+30.1803824,-095.5683187
72142200,00000215,7214220000000215,G6300,S,180169977,1153091,+30.2673872,-095.5629295
72142200,00000214,7214220000000214,G6300,S,42693164,39902,+30.2788251,-095.4272872
72142200,00000218,7214220000000218,G6300,S,77995283,29391408,+30.3913633,-095.5676865
72142200,00000216,7214220000000216,G6300,S,505426330,4472979,+30.3654142,-095.7184347
72142200,00000207,7214220000000207,G6300,S,61494164,1069420,+30.2014738,-095.4335061
72142200,00000213,7214220000000213,G6300,S,235094232,1432079,+30.2425877,-095.3422605
72142200,00000219,7214220000000219,G6300,S,259895308,605327,+30.3779524,-095.3771402
72142200,00000217,7214220000000217,G6300,S,31484178,181810,+30.3303624,-095.4674059
72142200,00000220,7214220000000220,G6300,S,382715748,46113404,+30.4882065,-095.5836302
72142200,00000205,7214220000000205,G6300,S,25505604,12857,+30.1927268,-095.5084804
72142200,00000211,7214220000000211,G6300,S,79967368,202781,+30.1181752,-095.1970107
72142200,00000212,7214220000000212,G6300,S,294368822,725575,+30.2418053,-095.2159563
72142200,00000210,7214220000000210,G6300,S,121628609,2421789,+30.1066843,-095.2971216
39000000,39127001,3900000039127001,G6300,S,1056641395,11694899,+39.7431874,-082.2379525
39000000,39069001,3900000039069001,G6300,S,1077461401,9687614,+41.3350722,-084.0658816
13200302,WHIT0001,13200302WHIT0001,G6300,S,54948823,82009,+34.7422020,-084.9627001
13200302,WHIT0002,13200302WHIT0002,G6300,S,135209652,415486,+34.8831132,-084.9802959
13200302,WHIT0003,13200302WHIT0003,G6300,S,270682847,565489,+34.8706271,-084.9060046
13200302,WHIT0005,13200302WHIT0005,G6300,S,291451845,471115,+34.7234812,-085.0326403
48000000,00000126,4800000000000126,G6300,S,3151022577,20373679,+30.6995114,-093.8034486
22774613,00000011,2277461300000011,G6300,S,683895258,5850255,+34.6351078,-083.5264058
39000000,39089001,3900000039089001,G6300,S,164108359,613251,+39.9874529,-082.6884896
39000000,39089003,3900000039089003,G6300,S,529222982,6191547,+40.0058790,-082.3954924
39000000,39089002,3900000039089002,G6300,S,898828348,3716309,+40.1667485,-082.4988539
39000000,39089004,3900000039089004,G6300,S,129397114,2048587,+40.0551922,-082.4108631
39000000,39089005,3900000039089005,G6300,S,46121844,346101,+40.0695146,-082.4534671
13197100,13121071,1319710013121071,G6300,S,67748571,676602,+33.7882303,-084.4548353
13197100,13121070,1319710013121070,G6300,S,35822329,144577,+33.7800210,-084.3734311
13197100,13121072,1319710013121072,G6300,S,64791094,104852,+33.7001073,-084.3820782
13197100,13121073,1319710013121073,G6300,S,60390904,75778,+33.6614199,-084.4591350
13197100,13121074,1319710013121074,G6300,S,108318846,1348508,+33.7214771,-084.4931442
13197100,13121076,1319710013121076,G6300,S,162279093,1918206,+33.5757785,-084.5470108
13197100,13121069,1319710013121069,G6300,S,69520592,923374,+33.8495725,-084.4013747
13197100,13121068,1319710013121068,G6300,S,97983043,2778226,+33.9315016,-084.3686734
13197100,13121075,1319710013121075,G6300,S,341521731,4920396,+33.6031095,-084.6739270
13197100,13121065,1319710013121065,G6300,S,95780531,1810741,+34.0495888,-084.2105661
13197100,13121064,1319710013121064,G6300,S,152824234,2320974,+34.1157605,-084.3259517
13197100,13121067,1319710013121067,G6300,S,52138508,1600683,+34.0160252,-084.2757250
13197100,13121066,1319710013121066,G6300,S,54915957,1230106,+34.0374822,-084.3652679
48000000,00000376,4800000000000376,G6300,S,194962393,1265830,+31.4072297,-097.1590120
48000000,00000374,4800000000000374,G6300,S,850614360,4195697,+31.4687227,-097.4067053
48000000,00000375,4800000000000375,G6300,S,123223282,1724900,+31.4243329,-097.2575440
48000000,00000377,4800000000000377,G6300,S,210757949,7582135,+31.4738751,-097.0428294
48000000,00000372,4800000000000372,G6300,S,585923367,13315760,+31.6536899,-097.0043554
48000000,00000373,4800000000000373,G6300,S,512185925,29678276,+31.6804663,-097.2407149
48000000,00000382,4800000000000382,G6300,S,43018055,675638,+31.6102024,-097.1131802
48000000,00000378,4800000000000378,G6300,S,30239929,26490,+31.5176958,-097.1450468
48000000,00000381,4800000000000381,G6300,S,40767526,1363292,+31.5939289,-097.1607987
48000000,00000379,4800000000000379,G6300,S,22576712,57014,+31.5254228,-097.2038184
48000000,00000380,4800000000000380,G6300,S,9912401,0,+31.5493967,-097.1657338
48000000,00000127,4800000000000127,G6300,S,1698811356,75182140,+30.8813617,-094.0338308
13200303,00000003,1320030300000003,G6300,S,496884338,8236575,+30.9433538,-083.2799941
13200303,00000001,1320030300000001,G6300,S,51879265,2438263,+30.8230597,-083.2929927
13200303,00000002,1320030300000002,G6300,S,42078652,407952,+30.8440808,-083.2555047
13200303,00000004,1320030300000004,G6300,S,693970795,26488325,+30.7512356,-083.2615433
48000000,00000089,4800000000000089,G6300,S,1091426452,16153468,+32.4574987,-095.8372610
48000000,00000088,4800000000000088,G6300,S,1090785366,28013147,+32.6574754,-095.8377163
25000000,00000146,2500000000000146,G6300,S,94819800,3634725,+42.0834220,-071.3485497
25000000,00000143,2500000000000143,G6300,S,61031555,938103,+42.1595032,-071.3955545
25000000,00000142,2500000000000142,G6300,S,88642081,2208715,+42.2071214,-071.2857203
25000000,00000140,2500000000000140,G6300,S,25924458,1290027,+42.3053903,-071.2836693
25000000,00000148,2500000000000148,G6300,S,79888811,3943374,+42.0578844,-071.2765521
25000000,00000147,2500000000000147,G6300,S,40760422,816567,+42.1360884,-071.2552646
25000000,00000145,2500000000000145,G6300,S,42257396,753254,+42.1020896,-071.4021701
25000000,00000144,2500000000000144,G6300,S,74227190,1709246,+42.0699449,-071.4595841
25000000,00000149,2500000000000149,G6300,S,63422217,2592088,+42.1084634,-071.1851819
25000000,00000154,2500000000000154,G6300,S,48592168,2080581,+42.1757371,-071.1253849
25000000,00000152,2500000000000152,G6300,S,42802750,1053124,+42.2296432,-071.2229299
25000000,00000153,2500000000000153,G6300,S,15442529,198780,+42.1882188,-071.2068393
