O,D,VAL
5319710000000004,5319710000000005,1770
5319710000000004,5319710000000006,750
5319710000000004,5319710000000007,165
5319710000000004,5319710000000008,75
5319710000000004,5319710000000010,155
5319710000000004,5319710000000011,395
5319710000000004,5319710000000012,480
5319710000000004,5319710000000013,45
5319710000000004,5319910000000007,25
5319710000000004,5319910000000022,15
5319710000000004,5319910000000074,15
5319710000000004,5319920000000047,15
5319710000000004,7205040000000004,15
5319710000000004,7205260000000051,30
5319710000000004,7205260000000052,80
5319710000000004,7205260000000058,10
5319710000000004,7218530000000001,55
5319710000000004,7218530000000016,25
5319710000000004,7255970000000012,15
5319710000000005,1119650000001000,15
5319710000000005,1119650000001003,20
5319710000000005,1119650000001005,10
5319710000000005,1119650000001105,40
5319710000000005,2219720100000013,20
5319710000000005,4100000000000023,10
5319710000000005,5319710000000001,100
5319710000000005,5319710000000002,1545
5319710000000005,5319710000000003,970
5319710000000005,5319710000000004,410
5319710000000005,5319710000000005,2020
5319710000000005,5319710000000006,1420
5319710000000005,5319710000000007,160
5319710000000005,5319710000000008,235
5319710000000005,5319710000000010,250
5319710000000005,5319710000000011,480
5319710000000005,5319710000000012,570
5319710000000005,5319710000000013,290
5319710000000005,5319710000000015,15
5319710000000005,5319910000000105,25
5319710000000005,5500000040370000,10
5319710000000005,7205260000000051,15
5319710000000005,7205260000000058,35
5319710000000005,7218530000000009,15
5319710000000005,7218530000000022,10
5319710000000005,7218530000000035,15
5319710000000006,0619720100000001,10
5319710000000006,0619750152700002,4
5319710000000006,1619770000LT0004,10
5319710000000006,4100000000000022,80
5319710000000006,4100000000000023,10
5319710000000006,5319710000000001,265
5319710000000006,5319710000000002,770
5319710000000006,5319710000000003,555
5319710000000006,5319710000000004,355
5319710000000006,5319710000000005,1835
5319710000000006,5319710000000006,1885
5319710000000006,5319710000000007,335
5319710000000006,5319710000000008,310
5319710000000006,5319710000000010,215
5319710000000006,5319710000000011,455
5319710000000006,5319710000000012,915
5319710000000006,5319710000000013,290
5319710000000006,5319710000000015,4
5319710000000006,5319910000000038,25
5319710000000006,7205260000000050,30
5319710000000006,7205260000000052,10
5319710000000006,7205260000000058,15
5319710000000006,7218530000000013,20
5319710000000007,0219680000000013,10
5319710000000007,1119650000001000,20
5319710000000007,1619920000000100,10
5319710000000007,4100000000000022,15
5319710000000007,4100000000000024,10
5319710000000007,5300000000000065,30
5319710000000007,5319710000000001,90
5319710000000007,5319710000000002,1445
5319710000000007,5319710000000003,835
5319710000000007,5319710000000004,350
5319710000000007,5319710000000005,1630
5319710000000007,5319710000000006,1750
5319710000000007,5319710000000007,1015
5319710000000007,5319710000000008,145
5319710000000007,5319710000000010,100
5319710000000007,5319710000000011,465
5319710000000007,5319710000000012,815
5319710000000007,5319710000000013,115
5319710000000007,5319710000000015,55
5319710000000007,5319910000000093,10
5319710000000007,5319910000000105,10
5319710000000007,5319920000000031,15
5319710000000007,7205260000000052,30
5319710000000007,7205260000000056,20
5319710000000007,7205260000000058,15
5319710000000008,0619720100000001,10
5319710000000008,1119650000001007,10
5319710000000008,1119650000001179,10
5319710000000008,1619770000LT0004,20
5319710000000008,161977000ADA0041,15
5319710000000008,3219830000000074,20
5319710000000008,4100000000000023,30
5319710000000008,4100000000000024,15
5319710000000008,5300000000000059,4
5319710000000008,5300000000000063,10
5319710000000008,5319710000000001,150
5319710000000008,5319710000000002,1555
5319710000000008,5319710000000003,675
5319710000000008,5319710000000004,295
5319710000000008,5319710000000005,1425
5319710000000008,5319710000000006,1310
5319710000000008,5319710000000007,440
5319710000000008,5319710000000008,670
5319710000000008,5319710000000010,225
5319710000000008,5319710000000011,680
5319710000000008,5319710000000012,1105
5319710000000008,5319710000000013,210
5319710000000008,5319910000000011,10
5319710000000008,5319910000000018,20
5319710000000008,5319910000000050,10
5319710000000008,5319910000000071,10
5319710000000008,532003020000TAD1,20
5319710000000008,7204980000000083,10
5319710000000008,7205260000000051,4
5319710000000008,7205260000000054,10
5319710000000008,7205260000000058,4
5319710000000010,1119650000001010,20
5319710000000010,2071000000000053,10
5319710000000010,2277463000000008,10
5319710000000010,3219830000000098,10
5319710000000010,3919730200000025,10
5319710000000010,5319710000000001,105
5319710000000010,5319710000000002,1240
5319710000000010,5319710000000003,985
5319710000000010,5319710000000004,250
5319710000000010,5319710000000005,1210
5319710000000010,5319710000000006,750
5319710000000010,5319710000000007,140
5319710000000010,5319710000000008,20
5319710000000010,5319710000000010,1165
5319710000000010,5319710000000011,1165
5319710000000010,5319710000000012,1505
5319710000000010,5319710000000013,470
5319710000000010,5319710000000015,35
5319710000000010,5319910000000008,10
5319710000000010,532003020000TAD1,15
5319710000000010,7205260000000049,25
5319710000000010,7205260000000050,25
5319710000000010,7205260000000051,20
5319710000000010,7205260000000052,10
5319710000000010,7205260000000058,15
5319710000000010,7206710047001003,10
5319710000000010,7214220000000045,15
5319710000000010,7218530000000013,15
5319710000000010,7218530000000014,25
5319710000000011,0619750200000028,45
5319710000000011,1119650000001000,10
5319710000000011,1219770200000012,15
5319710000000011,5300000000000061,15
5319710000000011,5300000000000065,15
5319710000000011,5319710000000001,95
5319710000000011,5319710000000002,910
5319710000000011,5319710000000003,690
5319710000000011,5319710000000004,190
5319710000000011,5319710000000005,740
5319710000000011,5319710000000006,530
5319710000000011,5319710000000007,75
5319710000000011,5319710000000008,190
5319710000000011,5319710000000010,330
5319710000000011,5319710000000011,1710
5319710000000011,5319710000000012,2065
5319710000000011,5319710000000013,865
5319710000000011,5319910000000012,25
5319710000000011,5319910000000051,4
5319710000000011,7205260000000050,30
5319710000000011,7205260000000051,10
5319710000000011,7205260000000057,15
5319710000000011,7218530000000006,35
5319710000000011,7218530000000009,20
5319710000000011,7218530000000014,10
5319710000000011,7218530000000015,10
5319710000000011,7218530000000018,10
5319710000000011,7218530000000020,15
5319710000000012,161977000ADA0041,15
5319710000000012,5319710000000001,50
5319710000000012,5319710000000002,490
5319710000000012,5319710000000003,320
5319710000000012,5319710000000004,60
5319710000000012,5319710000000005,415
5319710000000012,5319710000000006,475
5319710000000012,5319710000000007,70
5319710000000012,5319710000000008,75
5319710000000012,5319710000000010,330
5319710000000012,5319710000000011,545
5319710000000012,5319710000000012,2655
5319710000000012,5319710000000013,945
5319710000000012,5319710000000015,35
5319710000000012,5319910000000093,10
5319710000000012,532003020000TAD1,40
5319710000000012,7205260000000052,55
5319710000000012,7205260000000054,35
5319710000000012,7218530000000020,15
5319710000000012,7218530000000030,10
5319710000000013,0419730100000050,4
5319710000000013,0419730100000116,4
5319710000000013,1119650000001004,4
5319710000000013,2277463000000007,20
5319710000000013,2277463000000028,4
5319710000000013,4100000000000024,4
5319710000000013,4100000000000025,30
5319710000000013,5300000000000060,30
5319710000000013,5300000000000063,45
5319710000000013,5300000000000064,15
5319710000000013,5300000000000065,90
5319710000000013,5300000000000066,65
5319710000000013,5319710000000001,30
5319710000000013,5319710000000002,115
5319710000000013,5319710000000003,95
5319710000000013,5319710000000004,40
5319710000000013,5319710000000005,130
5319710000000013,5319710000000006,80
5319710000000013,5319710000000007,15
5319710000000013,5319710000000008,4
5319710000000013,5319710000000010,250
5319710000000013,5319710000000011,135
5319710000000013,5319710000000012,630
5319710000000013,5319710000000013,2685
5319710000000013,5319710000000015,890
5319710000000013,5319910000000063,10
5319710000000013,5319910000000103,30
5319710000000013,532003020000TAD1,20
5319710000000013,7218530000000013,4
5319710000000013,7218530000000016,4
5319710000000013,7218530000000020,10
5319710000000013,7257100000ASOTIN,4
5319710000000013,727196000000SFC2,4
5319710000000015,0619700100000222,20
5319710000000015,2219620022071110,20
5319710000000015,2277463000000020,10
5319710000000015,4100000000000023,35
5319710000000015,4100000000000024,20
5319710000000015,4100000000000025,330
5319710000000015,5319710000000002,25
5319710000000015,5319710000000004,20
5319710000000015,5319710000000005,15
5319710000000015,5319710000000006,60
5319710000000015,5319710000000007,4
5319710000000015,5319710000000010,20
5319710000000015,5319710000000011,10
5319710000000015,5319710000000013,35
5319710000000015,5319710000000015,11445
5319710000000015,5319910000000012,10
5319710000000015,5319910000000088,10
5319710000000015,5319910000000094,30
5319710000000015,5319910000000098,15
5319710000000015,5319910000000102,20
5319710000000015,72049300TMATAD02,4
5319710000000015,7205260000000049,15
5319710000000015,7205260000000053,50
5319710000000015,7205260000000055,10
5319710000000015,7218530000000001,15
5319820100000001,0619700100000063,50
5319820100000001,0619750120910003,4
5319820100000001,1119650000001074,10
5319820100000001,4100000000000017,10
5319820100000001,5300000000000014,130
5319820100000001,5319820100000001,4530
5319820100000001,5319820100000002,3970
5319820100000001,5319820100000003,1525
5319820100000001,5319820100000004,395
5319820100000001,5319820100000005,830
5319820100000001,5319820100000006,200
5319820100000001,5319820100000007,15
5319820100000001,5319820100000008,10
5319820100000001,5319820200000016,30
5319820100000001,5319820200000017,100
5319820100000001,5319820200000021,70
5319820100000001,5319910000000004,10
5319820100000001,5319910000000007,35
5319820100000001,5319910000000011,75
5319820100000001,5319910000000016,15
5319820100000001,5319910000000017,40
5319820100000001,5319910000000020,20
5319820100000001,5319910000000022,35
5319820100000001,5319910000000024,15
5319820100000001,5319910000000030,15
5319820100000001,5319910000000031,20
5319820100000001,5319910000000032,10
5319820100000001,5319910000000035,10
5319820100000001,5319910000000037,15
5319820100000001,5319910000000043,10
5319820100000001,5319910000000046,55
5319820100000001,5319910000000047,15
5319820100000001,5319910000000050,15
5319820100000001,5319910000000051,10
5319820100000001,5319910000000052,25
5319820100000001,5319910000000056,10
5319820100000001,5319910000000071,15
5319820100000001,5319910000000090,40
5319820100000001,5319910000000091,10
5319820100000001,5319910000000092,150
5319820100000001,5319910000000093,90
5319820100000001,5319910000000094,115
5319820100000001,5319910000000096,15
5319820100000001,5319910000000097,35
5319820100000001,5319910000000099,70
5319820100000001,5319910000000100,135
5319820100000001,5319910000000105,350
5319820100000001,5319910000000107,60
5319820100000001,7204980000000124,10
5319820100000001,7204980000000139,10
5319820100000001,7205040000000005,15
5319820100000001,7205501000000066,10
5319820100000001,7218530000000015,15
5319820100000002,0619700100000147,10
5319820100000002,1319710013121071,10
5319820100000002,5300000000000014,105
5319820100000002,5300000000000015,30
5319820100000002,5319820100000001,1340
5319820100000002,5319820100000002,5225
5319820100000002,5319820100000003,1360
5319820100000002,5319820100000004,865
5319820100000002,5319820100000005,1155
5319820100000002,5319820100000006,270
5319820100000002,5319820100000007,180
5319820100000002,5319820100000008,140
5319820100000002,5319820200000016,20
5319820100000002,5319820200000017,20
5319820100000002,5319820200000018,15
5319820100000002,5319820200000021,110
5319820100000002,5319820200000026,10
5319820100000002,5319820200000027,10
5319820100000002,5319910000000002,35
5319820100000002,5319910000000007,15
5319820100000002,5319910000000008,30
5319820100000002,5319910000000009,20
5319820100000002,5319910000000011,10
5319820100000002,5319910000000013,20
5319820100000002,5319910000000020,40
5319820100000002,5319910000000021,10
5319820100000002,5319910000000022,35
5319820100000002,5319910000000025,50
5319820100000002,5319910000000028,30
5319820100000002,5319910000000029,20
5319820100000002,5319910000000042,40
5319820100000002,5319910000000043,25
5319820100000002,5319910000000051,20
5319820100000002,5319910000000054,45
5319820100000002,5319910000000063,10
5319820100000002,5319910000000089,10
5319820100000002,5319910000000090,35
5319820100000002,5319910000000091,35
5319820100000002,5319910000000092,245
