O,D,VAL
3619820100003007,3619820100003048,750
3619820100003007,3619820100003049,205
3619820100003007,3619820100003051,180
3619820100003007,3619820100003052,125
3619820100003007,3619820100004007,160
3619820100003007,3619820100009007,150
3619820100003007,3619820100009031,105
3619820100003007,3619820100009037,170
3619820100003007,3619820100009040,185
3619820100003007,3619820100009041,120
3619820100003008,3619820100001001,775
3619820100003008,3619820100001002,265
3619820100003008,3619820100001006,240
3619820100003008,3619820100001008,195
3619820100003008,3619820100001009,435
3619820100003008,3619820100001010,630
3619820100003008,3619820100001011,210
3619820100003008,3619820100001012,210
3619820100003008,3619820100001013,220
3619820100003008,3619820100001014,130
3619820100003008,3619820100001015,200
3619820100003008,3619820100001016,115
3619820100003008,3619820100002011,145
3619820100003008,3619820100003001,780
3619820100003008,3619820100003003,200
3619820100003008,3619820100003005,110
3619820100003008,3619820100003006,115
3619820100003008,3619820100003007,320
3619820100003008,3619820100003008,570
3619820100003008,3619820100003009,375
3619820100003008,3619820100003010,140
3619820100003008,3619820100003019,145
3619820100003008,3619820100003028,110
3619820100003008,3619820100003031,135
3619820100003008,3619820100003046,140
3619820100003008,3619820100003048,180
3619820100003009,3619820100001001,1440
3619820100003009,3619820100001002,720
3619820100003009,3619820100001003,305
3619820100003009,3619820100001004,135
3619820100003009,3619820100001005,145
3619820100003009,3619820100001006,445
3619820100003009,3619820100001007,140
3619820100003009,3619820100001008,900
3619820100003009,3619820100001009,410
3619820100003009,3619820100001010,1730
3619820100003009,3619820100001011,745
3619820100003009,3619820100001012,290
3619820100003009,3619820100001013,145
3619820100003009,3619820100001014,200
3619820100003009,3619820100001015,495
3619820100003009,3619820100001016,325
3619820100003009,3619820100001017,105
3619820100003009,3619820100001019,155
3619820100003009,3619820100001023,140
3619820100003009,3619820100002002,135
3619820100003009,3619820100002003,125
3619820100003009,3619820100002007,290
3619820100003009,3619820100002011,150
3619820100003009,3619820100002014,165
3619820100003009,3619820100002026,135
3619820100003009,3619820100002028,150
3619820100003009,3619820100003001,1495
3619820100003009,3619820100003002,535
3619820100003009,3619820100003003,730
3619820100003009,3619820100003004,180
3619820100003009,3619820100003005,220
3619820100003009,3619820100003006,300
3619820100003009,3619820100003007,620
3619820100003009,3619820100003008,480
3619820100003009,3619820100003009,1955
3619820100003009,3619820100003010,650
3619820100003009,3619820100003011,155
3619820100003009,3619820100003012,195
3619820100003009,3619820100003014,260
3619820100003009,3619820100003015,135
3619820100003009,3619820100003016,115
3619820100003009,3619820100003018,205
3619820100003009,3619820100003019,195
3619820100003009,3619820100003020,220
3619820100003009,3619820100003023,290
3619820100003009,3619820100003025,280
3619820100003009,3619820100003029,125
3619820100003009,3619820100003031,340
3619820100003009,3619820100003035,105
3619820100003009,3619820100003037,360
3619820100003009,3619820100003038,125
3619820100003009,3619820100003039,130
3619820100003009,3619820100003041,480
3619820100003009,3619820100003043,320
3619820100003009,3619820100003044,105
3619820100003009,3619820100003045,255
3619820100003009,3619820100003046,235
3619820100003009,3619820100003047,130
3619820100003009,3619820100003048,555
3619820100003009,3619820100004034,105
3619820100003010,3619820100001001,2740
3619820100003010,3619820100001002,1370
3619820100003010,3619820100001003,690
3619820100003010,3619820100001004,215
3619820100003010,3619820100001005,370
3619820100003010,3619820100001006,800
3619820100003010,3619820100001007,555
3619820100003010,3619820100001008,1580
3619820100003010,3619820100001009,1130
3619820100003010,3619820100001010,4290
3619820100003010,3619820100001011,1135
3619820100003010,3619820100001012,440
3619820100003010,3619820100001013,240
3619820100003010,3619820100001014,525
3619820100003010,3619820100001015,975
3619820100003010,3619820100001016,595
3619820100003010,3619820100001017,500
3619820100003010,3619820100001018,270
3619820100003010,3619820100001021,110
3619820100003010,3619820100001025,120
3619820100003010,3619820100002001,155
3619820100003010,3619820100002003,125
3619820100003010,3619820100002007,145
3619820100003010,3619820100002010,170
3619820100003010,3619820100002011,210
3619820100003010,3619820100002028,120
3619820100003010,3619820100003001,1695
3619820100003010,3619820100003002,375
3619820100003010,3619820100003003,610
3619820100003010,3619820100003005,470
3619820100003010,3619820100003006,465
3619820100003010,3619820100003007,795
3619820100003010,3619820100003008,165
3619820100003010,3619820100003009,205
3619820100003010,3619820100003010,1870
3619820100003010,3619820100003011,275
3619820100003010,3619820100003012,270
3619820100003010,3619820100003013,185
3619820100003010,3619820100003014,235
3619820100003010,3619820100003016,110
3619820100003010,3619820100003017,150
3619820100003010,3619820100003018,475
3619820100003010,3619820100003019,140
3619820100003010,3619820100003020,290
3619820100003010,3619820100003023,355
3619820100003010,3619820100003024,110
3619820100003010,3619820100003025,380
3619820100003010,3619820100003026,155
3619820100003010,3619820100003028,150
3619820100003010,3619820100003031,450
3619820100003010,3619820100003037,150
3619820100003010,3619820100003038,155
3619820100003010,3619820100003040,150
3619820100003010,3619820100003041,395
3619820100003010,3619820100003043,185
3619820100003010,3619820100003045,120
3619820100003010,3619820100003046,170
3619820100003010,3619820100003048,490
3619820100003010,3619820100004002,150
3619820100003010,3619820100006013,105
3619820100003010,3619820100009008,130
3619820100003011,3619820100001001,595
3619820100003011,3619820100001002,450
3619820100003011,3619820100001003,145
3619820100003011,3619820100001006,200
3619820100003011,3619820100001007,215
3619820100003011,3619820100001008,490
3619820100003011,3619820100001009,555
3619820100003011,3619820100001010,1370
3619820100003011,3619820100001011,515
3619820100003011,3619820100001012,210
3619820100003011,3619820100001014,260
3619820100003011,3619820100001015,215
3619820100003011,3619820100001016,235
3619820100003011,3619820100002011,110
3619820100003011,3619820100003001,625
3619820100003011,3619820100003002,155
3619820100003011,3619820100003003,190
3619820100003011,3619820100003005,220
3619820100003011,3619820100003006,220
3619820100003011,3619820100003007,190
3619820100003011,3619820100003010,355
3619820100003011,3619820100003011,640
3619820100003011,3619820100003012,105
3619820100003011,3619820100003014,105
3619820100003011,3619820100003018,260
3619820100003011,3619820100003020,120
3619820100003011,3619820100003031,150
3619820100003011,3619820100003034,110
3619820100003011,3619820100003048,120
3619820100003012,3619820100001001,670
3619820100003012,3619820100001002,590
3619820100003012,3619820100001003,230
3619820100003012,3619820100001006,225
3619820100003012,3619820100001007,140
3619820100003012,3619820100001008,360
3619820100003012,3619820100001009,335
3619820100003012,3619820100001010,1630
3619820100003012,3619820100001011,485
3619820100003012,3619820100001012,145
3619820100003012,3619820100001013,150
3619820100003012,3619820100001015,250
3619820100003012,3619820100001016,165
3619820100003012,3619820100002001,155
3619820100003012,3619820100002003,135
3619820100003012,3619820100002007,155
3619820100003012,3619820100002011,185
3619820100003012,3619820100002012,120
3619820100003012,3619820100002026,120
3619820100003012,3619820100003001,930
3619820100003012,3619820100003002,255
3619820100003012,3619820100003003,225
3619820100003012,3619820100003004,135
3619820100003012,3619820100003006,290
3619820100003012,3619820100003007,130
3619820100003012,3619820100003010,325
3619820100003012,3619820100003011,140
3619820100003012,3619820100003012,1225
3619820100003012,3619820100003013,145
3619820100003012,3619820100003014,230
3619820100003012,3619820100003017,115
3619820100003012,3619820100003018,170
3619820100003012,3619820100003020,165
3619820100003012,3619820100003021,120
3619820100003012,3619820100003031,150
3619820100003012,3619820100003035,210
3619820100003012,3619820100003037,115
3619820100003013,3619820100001001,900
3619820100003013,3619820100001002,555
3619820100003013,3619820100001003,165
3619820100003013,3619820100001004,160
3619820100003013,3619820100001006,300
3619820100003013,3619820100001007,245
3619820100003013,3619820100001008,750
3619820100003013,3619820100001009,320
3619820100003013,3619820100001010,1520
3619820100003013,3619820100001011,855
3619820100003013,3619820100001012,135
3619820100003013,3619820100001013,140
3619820100003013,3619820100001015,335
3619820100003013,3619820100002001,175
3619820100003013,3619820100002002,110
3619820100003013,3619820100002003,115
3619820100003013,3619820100002004,130
3619820100003013,3619820100002007,145
3619820100003013,3619820100002011,185
3619820100003013,3619820100003001,985
3619820100003013,3619820100003002,195
3619820100003013,3619820100003003,340
3619820100003013,3619820100003005,165
3619820100003013,3619820100003007,170
3619820100003013,3619820100003008,135
3619820100003013,3619820100003010,350
3619820100003013,3619820100003011,140
3619820100003013,3619820100003012,505
3619820100003013,3619820100003013,960
3619820100003013,3619820100003014,340
3619820100003013,3619820100003015,240
3619820100003013,3619820100003016,170
3619820100003013,3619820100003017,150
3619820100003013,3619820100003018,255
3619820100003013,3619820100003019,115
3619820100003013,3619820100003021,105
3619820100003013,3619820100003025,285
3619820100003013,3619820100003031,315
3619820100003013,3619820100003038,105
3619820100003013,3619820100003045,110
3619820100003013,3619820100003048,145
3619820100003013,3619820100009007,120
3619820100003013,3619820100009040,205
3619820100003013,3619820100009042,105
3619820100003014,3619820100001001,1920
3619820100003014,3619820100001002,1100
3619820100003014,3619820100001003,280
3619820100003014,3619820100001004,240
3619820100003014,3619820100001005,150
3619820100003014,3619820100001006,615
3619820100003014,3619820100001007,315
3619820100003014,3619820100001008,980
3619820100003014,3619820100001009,605
3619820100003014,3619820100001010,2800
3619820100003014,3619820100001011,750
3619820100003014,3619820100001012,305
3619820100003014,3619820100001013,185
3619820100003014,3619820100001014,435
3619820100003014,3619820100001015,380
3619820100003014,3619820100001016,305
3619820100003014,3619820100001017,155
3619820100003014,3619820100001018,130
3619820100003014,3619820100001021,140
3619820100003014,3619820100001027,110
3619820100003014,3619820100002001,275
3619820100003014,3619820100002002,115
3619820100003014,3619820100002003,230
3619820100003014,3619820100002004,560
3619820100003014,3619820100002005,700
3619820100003014,3619820100002007,370
3619820100003014,3619820100002009,125
3619820100003014,3619820100002010,195
3619820100003014,3619820100002011,480
3619820100003014,3619820100002013,160
3619820100003014,3619820100002014,250
3619820100003014,3619820100002015,155
3619820100003014,3619820100002023,160
3619820100003014,3619820100002026,320
3619820100003014,3619820100002027,115
3619820100003014,3619820100002028,175
3619820100003014,3619820100002029,190
3619820100003014,3619820100002031,125
3619820100003014,3619820100002045,295
3619820100003014,3619820100003001,1655
3619820100003014,3619820100003002,285
3619820100003014,3619820100003003,580
3619820100003014,3619820100003004,115
3619820100003014,3619820100003005,265
3619820100003014,3619820100003006,195
3619820100003014,3619820100003007,175
