id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted,CBD,CostPerHour
2115,2,425,3402,3454,3444,N,SOUTHPORT,AVE,"3444 N SOUTHPORT AVE, Chicago, IL","(41.9443096, -87.66394919999999)",41.9443096,-87.6639492,85609.79,85609.79,50,13,Non-CBD,113932,8764,0.7514,Impacted,Non-CBD,2
2116,2,425,3402,3454,3418,N,SOUTHPORT,AVE,"3418 N SOUTHPORT AVE, Chicago, IL","(41.944023, -87.6642789)",41.944023,-87.6642789,62128.13,62128.13,50,11,Non-CBD,96404,8764,0.6445,Impacted,Non-CBD,2
2117,2,425,3511,3555,3521,N,SOUTHPORT,AVE,"3521 N SOUTHPORT AVE, Chicago, IL","(41.9458967, -87.6637061)",41.9458967,-87.6637061,56846.43,56846.43,50,8,Non-CBD,70112,8764,0.8108,Impacted,Non-CBD,2
2118,2,425,3511,3555,3543,N,SOUTHPORT,AVE,"3543 N SOUTHPORT AVE, Chicago, IL","(41.9465954, -87.66368729999999)",41.9465954,-87.6636873,58919.12,58919.12,50,8,Non-CBD,70112,8764,0.8404,Impacted,Non-CBD,2
2119,2,425,3502,3554,3542,N,SOUTHPORT,AVE,"3542 N SOUTHPORT AVE, Chicago, IL","(41.946506, -87.664351)",41.946506,-87.664351,98758.92,98758.92,50,15,Non-CBD,131460,8764,0.7512,Impacted,Non-CBD,2
2120,2,425,3502,3554,3514,N,SOUTHPORT,AVE,"3514 N SOUTHPORT AVE, Chicago, IL","(41.9457525, -87.66434459999999)",41.9457525,-87.6643446,55591.46,55591.46,50,7,Non-CBD,61348,8764,0.9062,Impacted,Non-CBD,2
2121,2,452,3615,3655,3645,N,SOUTHPORT,AVE,"3645 N SOUTHPORT AVE, Chicago, IL","(41.9483757, -87.6640426)",41.9483757,-87.6640426,47171.88,47171.88,50,10,Non-CBD,87640,8764,0.5382,Impacted,Non-CBD,2
2122,2,452,3615,3655,3617,N,SOUTHPORT,AVE,"3617 N SOUTHPORT AVE, Chicago, IL","(41.9473834, -87.66401619999999)",41.9473834,-87.6640162,17610.16,17610.16,50,3,Non-CBD,26292,8764,0.6698,Impacted,Non-CBD,2
2123,2,452,3604,3656,3630,N,SOUTHPORT,AVE,"3630 N SOUTHPORT AVE, Chicago, IL","(41.9481811, -87.66440659999999)",41.9481811,-87.6644066,36959.44,36959.44,50,10,Non-CBD,87640,8764,0.4217,Impacted,Non-CBD,2
2124,2,452,3604,3656,3650,N,SOUTHPORT,AVE,"3650 N SOUTHPORT AVE, Chicago, IL","(41.948554, -87.664407)",41.948554,-87.664407,32121.97,32121.97,50,7,Non-CBD,61348,8764,0.5236,Impacted,Non-CBD,2
2125,2,452,3703,3753,3751,N,SOUTHPORT,AVE,"3751 N SOUTHPORT AVE, Chicago, IL","(41.9504216, -87.66380459999999)",41.9504216,-87.6638046,34484.13,34484.13,50,5,Non-CBD,43820,8764,0.7869,Impacted,Non-CBD,2
2126,2,452,3703,3753,3717,N,SOUTHPORT,AVE,"3717 N SOUTHPORT AVE, Chicago, IL","(41.9494634, -87.66391139999999)",41.9494634,-87.6639114,64873.87,64873.87,50,14,Non-CBD,122696,8764,0.5287,Impacted,Non-CBD,2
2127,2,452,3702,3750,3712,N,SOUTHPORT,AVE,"3712 N SOUTHPORT AVE, Chicago, IL","(41.9493444, -87.6642878)",41.9493444,-87.6642878,59427.24,59427.24,50,10,Non-CBD,87640,8764,0.6781,Impacted,Non-CBD,2
2128,2,452,3702,3750,3744,N,SOUTHPORT,AVE,"3744 N SOUTHPORT AVE, Chicago, IL","(41.95018899999999, -87.664452)",41.950189,-87.664452,57254.56,57254.56,50,10,Non-CBD,87640,8764,0.6533,Impacted,Non-CBD,2
2129,2,452,3811,3823,3821,N,SOUTHPORT,AVE,"3821 N SOUTHPORT AVE, Chicago, IL","(41.9514049, -87.66398799999999)",41.9514049,-87.663988,52866.51,52866.51,50,7,Non-CBD,61348,8764,0.8617,Impacted,Non-CBD,2
2130,2,452,3937,3947,3939,N,SOUTHPORT,AVE,"3939 N SOUTHPORT AVE, Chicago, IL","(41.9535179, -87.66416760000001)",41.9535179,-87.6641676,26667.29,26667.29,50,7,Non-CBD,61348,8764,0.4347,Impacted,Non-CBD,2
2131,2,452,3942,3952,3950,N,SOUTHPORT,AVE,"3950 N SOUTHPORT AVE, Chicago, IL","(41.953971, -87.6644319)",41.953971,-87.6644319,32498.49,32498.49,50,6,Non-CBD,52584,8764,0.618,Impacted,Non-CBD,2
2132,2,446,629,633,631,W,STRATFORD,PL,"631 W STRATFORD PL, Chicago, IL","(41.9449064, -87.64550009999999)",41.9449064,-87.6455001,9768.42,9768.42,50,4,Non-CBD,22536,5634,0.4335,Impacted,Non-CBD,2
2133,2,462,603,609,603,W,SURF,ST,"603 W SURF ST, Chicago, IL","(41.9348494, -87.6443661)",41.9348494,-87.6443661,10433.96,10433.96,50,3,Non-CBD,16902,5634,0.6173,Impacted,Non-CBD,2
2134,2,407,1102,1108,1106,W,WAVELAND,AVE,"1106 W WAVELAND AVE, Chicago, IL","(41.9490124, -87.6570478)",41.9490124,-87.6570478,11749.6,11749.6,50,4,Non-CBD,35056,8764,0.3352,Impacted,Non-CBD,2
2135,2,407,1103,1105,1105,W,WAVELAND,AVE,"1105 W WAVELAND AVE, Chicago, IL","(41.9489867, -87.6569707)",41.9489867,-87.6569707,5960.67,5960.67,50,2,Non-CBD,17528,8764,0.3401,Impacted,Non-CBD,2
2136,2,333,938,954,946,W,WEBSTER,AVE,"946 W WEBSTER AVE, Chicago, IL","(41.92199799999999, -87.65300099999999)",41.921998,-87.653001,24016.5,24016.5,50,5,Non-CBD,43820,8764,0.5481,Impacted,Non-CBD,2
2137,2,333,939,957,949,W,WEBSTER,AVE,"949 W WEBSTER AVE, Chicago, IL","(41.9215342, -87.6529532)",41.9215342,-87.6529532,47743.6,47743.6,50,11,Non-CBD,96404,8764,0.4952,Impacted,Non-CBD,2
2138,2,441,706,710,708,W,WELLINGTON,AVE,"708 W WELLINGTON AVE, Chicago, IL","(41.936718, -87.647324)",41.936718,-87.647324,7528.34,7528.34,50,3,Non-CBD,26292,8764,0.2863,Impacted,Non-CBD,2
2139,2,444,950,958,950,W,WELLINGTON,AVE,"950 W WELLINGTON AVE, Chicago, IL","(41.936293, -87.65356729999999)",41.936293,-87.6535673,16939.09,16939.09,50,4,Non-CBD,22536,5634,0.7516,Impacted,Non-CBD,2
2140,2,322,1402,1426,1408,W,WELLINGTON,AVE,"1408 W WELLINGTON AVE, Chicago, IL","(41.93612660000001, -87.6640181)",41.9361266,-87.6640181,12601.16,12601.16,50,7,Non-CBD,39438,5634,0.3195,Impacted,Non-CBD,2
2141,2,712,1603,1653,1611,N,WELLS,ST,"1611 N WELLS ST, Chicago, IL","(41.911508, -87.634349)",41.911508,-87.634349,53216.71,53216.71,50,9,Non-CBD,78876,8764,0.6747,Impacted,Non-CBD,2
2142,2,712,1603,1653,1647,N,WELLS,ST,"1647 N WELLS ST, Chicago, IL","(41.9125522, -87.6344711)",41.9125522,-87.6344711,64480.52,64480.52,50,5,Non-CBD,43820,8764,1.4715,Impacted,Non-CBD,2
2143,2,712,1606,1654,1640,N,WELLS,ST,"1640 N WELLS ST, Chicago, IL","(41.9124296, -87.6350566)",41.9124296,-87.6350566,61571.29,61571.29,50,9,Non-CBD,78876,8764,0.7806,Impacted,Non-CBD,2
2144,2,712,1606,1654,1618,N,WELLS,ST,"1618 N WELLS ST, Chicago, IL","(41.9116619, -87.634744)",41.9116619,-87.634744,59431.52,59431.52,50,7,Non-CBD,61348,8764,0.9688,Impacted,Non-CBD,2
2145,2,712,1702,1716,1714,N,WELLS,ST,"1714 N WELLS ST, Chicago, IL","(41.9134361, -87.6351055)",41.9134361,-87.6351055,55778.68,55778.68,50,7,Non-CBD,61348,8764,0.9092,Impacted,Non-CBD,2
2146,2,411,2733,2741,2741,N,WESTERN,AVE,"2741 N WESTERN AVE, Chicago, IL","(41.9315678, -87.6874606)",41.9315678,-87.6874606,11504.42,11504.42,50,5,Non-CBD,38600,7720,0.298,Impacted,Non-CBD,2
2147,2,411,2734,2736,2734,N,WESTERN,AVE,"2734 N WESTERN AVE, Chicago, IL","(41.9314288, -87.688273)",41.9314288,-87.688273,9453.62,9453.62,50,3,Non-CBD,24726,8242,0.3823,Impacted,Non-CBD,2
2148,2,444,3038,3052,3040,N,WILTON,AVE,"3040 N WILTON AVE, Chicago, IL","(41.9375274, -87.6530528)",41.9375274,-87.6530528,36617.87,36617.87,50,9,Non-CBD,78876,8764,0.4642,Impacted,Non-CBD,2
2149,2,609,3203,3207,3205,N,WILTON,AVE,"3205 N WILTON AVE, Chicago, IL","(41.9399987, -87.652874)",41.9399987,-87.652874,9708.25,9708.25,50,4,Non-CBD,22536,5634,0.4308,Impacted,Non-CBD,2
2150,2,609,3202,3210,3206,N,WILTON,AVE,"3206 N WILTON AVE, Chicago, IL","(41.9401882, -87.65312689999999)",41.9401882,-87.6531269,12319.43,12319.43,50,5,Non-CBD,28170,5634,0.4373,Impacted,Non-CBD,2
2151,2,924,950,956,954,W,WOLFRAM,ST,"954 W WOLFRAM ST, Chicago, IL","(41.9335523, -87.6533852)",41.9335523,-87.6533852,22363.87,22363.87,50,5,Non-CBD,43820,8764,0.5104,Impacted,Non-CBD,2
2152,2,924,947,957,953,W,WOLFRAM,ST,"953 W WOLFRAM ST, Chicago, IL","(41.9335265, -87.6532624)",41.9335265,-87.6532624,19318.05,19318.05,50,3,Non-CBD,26292,8764,0.7348,Impacted,Non-CBD,2
2153,2,439,603,605,605,W,WRIGHTWOOD,AVE,"605 W WRIGHTWOOD AVE, Chicago, IL","(41.929544, -87.64329719999999)",41.929544,-87.6432972,12590.93,12590.93,50,2,Non-CBD,11268,5634,1.1174,Impacted,Non-CBD,2
2154,2,439,610,614,610,W,WRIGHTWOOD,AVE,"610 W WRIGHTWOOD AVE, Chicago, IL","(41.9295603, -87.6433399)",41.9295603,-87.6433399,15827.05,15827.05,50,3,Non-CBD,16902,5634,0.9364,Impacted,Non-CBD,2
2155,2,444,1005,1015,1011,W,WELLINGTON,AVE,"1011 W WELLINGTON AVE, Chicago, IL","(41.9360943, -87.6543964)",41.9360943,-87.6543964,25676.29,25676.29,50,4,Non-CBD,35056,8764,0.7324,Impacted,Non-CBD,2
2156,2,929,2014,2058,2040,N,HALSTED,ST,"2040 N HALSTED ST, Chicago, IL","(41.919388, -87.648894)",41.919388,-87.648894,65659.21,65659.21,50,11,Non-CBD,96404,8764,0.6811,Impacted,Non-CBD,2
2157,2,929,2014,2058,2022,N,HALSTED,ST,"2022 N HALSTED ST, Chicago, IL","(41.91888420000001, -87.64881150000001)",41.9188842,-87.6488115,46778.81,46778.81,50,10,Non-CBD,87640,8764,0.5338,Impacted,Non-CBD,2
2158,2,929,2108,2154,2142,N,HALSTED,ST,"2142 N HALSTED ST, Chicago, IL","(41.921282, -87.648967)",41.921282,-87.648967,72913.27,72913.27,50,6,Non-CBD,52584,8764,1.3866,Impacted,Non-CBD,2
2159,2,411,2602,2634,2628,N,ELSTON,AVE,"2628 N ELSTON AVE, Chicago, IL","(41.936174, -87.69394299999999)",41.936174,-87.693943,1322.67,1322.67,50,15,Non-CBD,131460,8764,0.0101,Impacted,Non-CBD,2
2160,2,411,2602,2634,2612,N,ELSTON,AVE,"2612 N ELSTON AVE, Chicago, IL","(41.9287986, -87.6829082)",41.9287986,-87.6829082,1238.13,1238.13,50,8,Non-CBD,70112,8764,0.0177,Impacted,Non-CBD,2
2161,2,929,2108,2154,2120,N,HALSTED,ST,"2120 N HALSTED ST, Chicago, IL","(41.9206929, -87.6487468)",41.9206929,-87.6487468,72341.31,72341.31,50,16,Non-CBD,140224,8764,0.5159,Impacted,Non-CBD,2
2162,2,704,3701,3821,3725,N,RECREATION,DR,"3725 N RECREATION DR, Chicago, IL","(41.9504876, -87.6435427)",41.9504876,-87.6435427,5891.45,5891.45,50,26,Non-CBD,6370,245,0.9249,Non-Impacted,Non-CBD,0.5
2163,2,704,3701,3821,3765,N,RECREATION,DR,"3765 N RECREATION DR, Chicago, IL","(41.9504876, -87.6435427)",41.9504876,-87.6435427,3984.75,3984.75,50,26,Non-CBD,6370,245,0.6255,Non-Impacted,Non-CBD,0.5
2164,2,704,3701,3821,3785,N,RECREATION,DR,"3785 N RECREATION DR, Chicago, IL","(41.9529084, -87.6443353)",41.9529084,-87.6443353,4033.55,4033.55,50,26,Non-CBD,6370,245,0.6332,Non-Impacted,Non-CBD,0.5
2165,2,704,3701,3821,3815,N,RECREATION,DR,"3815 N RECREATION DR, Chicago, IL","(41.9529084, -87.6443353)",41.9529084,-87.6443353,6588.05,6588.05,50,26,Non-CBD,6370,245,1.0342,Non-Impacted,Non-CBD,0.5
2166,2,704,3702,3820,3814,N,RECREATION,DR,"3814 N RECREATION DR, Chicago, IL","(41.9529114, -87.64437199999999)",41.9529114,-87.644372,3520.2,3520.2,50,27,Non-CBD,6615,245,0.5322,Non-Impacted,Non-CBD,0.5
2167,2,704,3702,3820,3784,N,RECREATION,DR,"3784 N RECREATION DR, Chicago, IL","(41.9529114, -87.64437199999999)",41.9529114,-87.644372,2819.65,2819.65,50,27,Non-CBD,6615,245,0.4263,Non-Impacted,Non-CBD,0.5
2168,2,704,3702,3820,3764,N,RECREATION,DR,"3764 N RECREATION DR, Chicago, IL","(41.9504876, -87.6435427)",41.9504876,-87.6435427,2811.2,2811.2,50,27,Non-CBD,6615,245,0.425,Non-Impacted,Non-CBD,0.5
2169,2,704,3702,3820,3724,N,RECREATION,DR,"3724 N RECREATION DR, Chicago, IL","(41.9504876, -87.6435427)",41.9504876,-87.6435427,5955.9,5955.9,50,27,Non-CBD,6615,245,0.9004,Non-Impacted,Non-CBD,0.5
2170,2,360,2331,2357,2353,N,RACINE,AVE,"2353 N RACINE AVE, Chicago, IL","(41.92484150000001, -87.6584134)",41.9248415,-87.6584134,4763.72,4763.72,50,10,Non-CBD,87640,8764,0.0544,Impacted,Non-CBD,2
2171,3,208,709,725,719,N,ABERDEEN,ST,"719 N ABERDEEN ST, Chicago, IL","(41.8955328, -87.65530919999999)",41.8955328,-87.6553092,8634.83,8634.83,50,9,Non-CBD,78876,8764,0.1095,Impacted,Non-CBD,2
2172,3,208,732,740,736,N,ABERDEEN,ST,"736 N ABERDEEN ST, Chicago, IL","(41.895088, -87.65518)",41.895088,-87.65518,4760.49,4760.49,50,4,Non-CBD,35056,8764,0.1358,Impacted,Non-CBD,2
2173,3,298,1136,1146,1140,W,CHICAGO,AVE,"1140 W CHICAGO AVE, Chicago, IL","(41.8962815, -87.65582069999999)",41.8962815,-87.6558207,15116.36,15116.36,50,5,Non-CBD,43820,8764,0.345,Impacted,Non-CBD,2
2174,3,908,100,120,110,S,ASHLAND,AVE,"110 S ASHLAND AVE, Chicago, IL","(41.8798456, -87.66682399999999)",41.8798456,-87.666824,27541.34,27541.34,50,6,Non-CBD,52584,8764,0.5238,Impacted,Non-CBD,2
2175,3,908,103,135,121,S,ASHLAND,AVE,"121 S ASHLAND AVE, Chicago, IL","(41.879404, -87.666282)",41.879404,-87.666282,12891.96,12891.96,50,11,Non-CBD,96404,8764,0.1337,Impacted,Non-CBD,2
2176,3,908,203,231,221,S,ASHLAND,AVE,"221 S ASHLAND AVE, Chicago, IL","(41.8785561, -87.66659320000001)",41.8785561,-87.6665932,23334.9,23334.9,50,7,Non-CBD,61348,8764,0.3804,Impacted,Non-CBD,2
2177,3,908,203,231,209,S,ASHLAND,AVE,"209 S ASHLAND AVE, Chicago, IL","(41.8785545, -87.66659320000001)",41.8785545,-87.6665932,20820.65,20820.65,50,10,Non-CBD,87640,8764,0.2376,Impacted,Non-CBD,2
2178,3,908,206,230,228,S,ASHLAND,AVE,"228 S ASHLAND AVE, Chicago, IL","(41.87810349999999, -87.6667844)",41.8781035,-87.6667844,36217.9,36217.9,50,10,Non-CBD,87640,8764,0.4133,Impacted,Non-CBD,2
2179,3,298,1408,1414,1412,W,CHICAGO,AVE,"1412 W CHICAGO AVE, Chicago, IL","(41.896361, -87.6629433)",41.896361,-87.6629433,29688.56,29688.56,50,8,Non-CBD,70112,8764,0.4234,Impacted,Non-CBD,2
2180,3,298,1430,1450,1446,W,CHICAGO,AVE,"1446 W CHICAGO AVE, Chicago, IL","(41.8964148, -87.6642861)",41.8964148,-87.6642861,34382.02,34382.02,50,7,Non-CBD,61348,8764,0.5604,Impacted,Non-CBD,2
2181,3,298,1502,1546,1510,W,CHICAGO,AVE,"1510 W CHICAGO AVE, Chicago, IL","(41.896124, -87.6653868)",41.896124,-87.6653868,23369.06,23369.06,50,12,Non-CBD,105168,8764,0.2222,Impacted,Non-CBD,2
2182,3,298,1502,1546,1532,W,CHICAGO,AVE,"1532 W CHICAGO AVE, Chicago, IL","(41.896339, -87.66622670000001)",41.896339,-87.6662267,34999.31,34999.31,50,8,Non-CBD,70112,8764,0.4992,Impacted,Non-CBD,2
2183,3,298,813,823,817,N,ASHLAND,AVE,"817 N ASHLAND AVE, Chicago, IL","(41.896654, -87.666911)",41.896654,-87.666911,12795.19,12795.19,50,4,Non-CBD,35056,8764,0.365,Impacted,Non-CBD,2
2184,3,298,831,845,843,N,ASHLAND,AVE,"843 N ASHLAND AVE, Chicago, IL","(41.8973083, -87.6671207)",41.8973083,-87.6671207,12380.85,12380.85,50,6,Non-CBD,52584,8764,0.2354,Impacted,Non-CBD,2
2185,3,298,903,925,919,N,ASHLAND,AVE,"919 N ASHLAND AVE, Chicago, IL","(41.8984949, -87.666972)",41.8984949,-87.666972,9552.34,9552.34,50,9,Non-CBD,78876,8764,0.1211,Impacted,Non-CBD,2
2186,3,298,933,953,945,N,ASHLAND,AVE,"945 N ASHLAND AVE, Chicago, IL","(41.899246, -87.66699299999999)",41.899246,-87.666993,23081.28,23081.28,50,11,Non-CBD,96404,8764,0.2394,Impacted,Non-CBD,2
2187,3,298,904,918,908,N,ASHLAND,AVE,"908 N ASHLAND AVE, Chicago, IL","(41.8981956, -87.6676151)",41.8981956,-87.6676151,8427.61,8427.61,50,8,Non-CBD,70112,8764,0.1202,Impacted,Non-CBD,2
2188,3,299,1003,1021,1015,N,ASHLAND,AVE,"1015 N ASHLAND AVE, Chicago, IL","(41.9002348, -87.666996)",41.9002348,-87.666996,17667.81,17667.81,50,4,Non-CBD,35056,8764,0.504,Impacted,Non-CBD,2
2189,3,299,1035,1049,1045,N,ASHLAND,AVE,"1045 N ASHLAND AVE, Chicago, IL","(41.901013, -87.66704299999999)",41.901013,-87.667043,29461.87,29461.87,50,8,Non-CBD,70112,8764,0.4202,Impacted,Non-CBD,2
2190,3,299,1103,1121,1113,N,ASHLAND,AVE,"1113 N ASHLAND AVE, Chicago, IL","(41.901987, -87.667035)",41.901987,-87.667035,28100.16,28100.16,50,10,Non-CBD,87640,8764,0.3206,Impacted,Non-CBD,2
2191,3,299,1141,1141,1141,N,ASHLAND,AVE,"1141 N ASHLAND AVE, Chicago, IL","(41.9028, -87.6672861)",41.9028,-87.6672861,12049.66,12049.66,50,5,Non-CBD,43820,8764,0.275,Impacted,Non-CBD,2
2192,4,252,150,168,158,W,DIVISION,ST,"158 W DIVISION ST, Chicago, IL","(41.9039801, -87.63394799999999)",41.9039801,-87.633948,52489.65,52489.65,50,8,Non-CBD,170176,21272,0.3084,Impacted,Non-CBD,4
2193,4,374,205,311,225,W,DIVISION,ST,"225 W DIVISION ST, Chicago, IL","(41.90366, -87.6356335)",41.90366,-87.6356335,43879.18,43879.18,50,8,Non-CBD,186880,23360,0.2348,Impacted,Non-CBD,4
2194,4,374,206,310,232,W,DIVISION,ST,"232 W DIVISION ST, Chicago, IL","(41.9038384, -87.6358795)",41.9038384,-87.6358795,45618.83,45618.83,50,9,Non-CBD,210240,23360,0.217,Impacted,Non-CBD,4
2195,3,300,1541,1551,1543,W,DIVISION,ST,"1543 W DIVISION ST, Chicago, IL","(41.90304930000001, -87.66676400000001)",41.9030493,-87.666764,14093.9,14093.9,50,4,Non-CBD,35056,8764,0.402,Impacted,Non-CBD,2
2196,3,299,1637,1657,1641,W,DIVISION,ST,"1641 W DIVISION ST, Chicago, IL","(41.9032934, -87.6691433)",41.9032934,-87.6691433,38287.09,38287.09,50,9,Non-CBD,78876,8764,0.4854,Impacted,Non-CBD,2
2197,3,300,1227,1249,1237,N,ASHLAND,AVE,"1237 N ASHLAND AVE, Chicago, IL","(41.90454099999999, -87.6670819)",41.904541,-87.6670819,31498.59,31498.59,50,12,Non-CBD,105168,8764,0.2995,Impacted,Non-CBD,2
2198,3,300,1230,1330,1320,N,ASHLAND,AVE,"1320 N ASHLAND AVE, Chicago, IL","(41.9069596, -87.66767949999999)",41.9069596,-87.6676795,10007.41,10007.41,50,8,Non-CBD,70112,8764,0.1427,Impacted,Non-CBD,2
2199,3,300,1230,1330,1240,N,ASHLAND,AVE,"1240 N ASHLAND AVE, Chicago, IL","(41.9049437, -87.66786929999999)",41.9049437,-87.6678693,14954.65,14954.65,50,8,Non-CBD,70112,8764,0.2133,Impacted,Non-CBD,2
2200,3,717,1543,1557,1545,N,AVERS,AVE,"1545 N AVERS AVE, Chicago, IL","(41.9093778, -87.72284359999999)",41.9093778,-87.7228436,960.38,960.38,50,7,Non-CBD,39438,5634,0.0244,Impacted,Non-CBD,2
2201,3,717,1546,1558,1552,N,AVERS,AVE,"1552 N AVERS AVE, Chicago, IL","(41.9093814, -87.7228806)",41.9093814,-87.7228806,2480.84,2480.84,50,6,Non-CBD,33804,5634,0.0734,Impacted,Non-CBD,2
2202,3,208,707,711,709,N,CARPENTER,ST,"709 N CARPENTER ST, Chicago, IL","(41.89466660000001, -87.65354769999999)",41.8946666,-87.6535477,8588.07,8588.07,50,3,Non-CBD,26292,8764,0.3266,Impacted,Non-CBD,2
2203,3,346,828,834,832,W,CHICAGO,AVE,"832 W CHICAGO AVE, Chicago, IL","(41.8963856, -87.6491138)",41.8963856,-87.6491138,6931.41,6931.41,50,4,Non-CBD,30880,7720,0.2245,Impacted,Non-CBD,2
2204,3,346,829,929,901,W,CHICAGO,AVE,"901 W CHICAGO AVE, Chicago, IL","(41.8963277, -87.6508338)",41.8963277,-87.6508338,20836.7,20836.7,50,12,Non-CBD,98904,8242,0.2107,Impacted,Non-CBD,2
2205,3,346,904,912,910,W,CHICAGO,AVE,"910 W CHICAGO AVE, Chicago, IL","(41.8964706, -87.6503992)",41.8964706,-87.6503992,1563.03,1563.03,50,4,Non-CBD,30880,7720,0.0506,Impacted,Non-CBD,2
2206,3,346,920,926,922,W,CHICAGO,AVE,"922 W CHICAGO AVE, Chicago, IL","(41.8963552, -87.65075329999999)",41.8963552,-87.6507533,1201.66,1201.66,50,4,Non-CBD,30880,7720,0.0389,Impacted,Non-CBD,2
2207,3,346,935,957,943,W,CHICAGO,AVE,"943 W CHICAGO AVE, Chicago, IL","(41.8963202, -87.6513937)",41.8963202,-87.6513937,1521.22,1521.22,50,12,Non-CBD,98904,8242,0.0154,Impacted,Non-CBD,2
2208,3,346,962,974,968,W,CHICAGO,AVE,"968 W CHICAGO AVE, Chicago, IL","(41.896479, -87.65264200000001)",41.896479,-87.652642,1699.36,1699.36,50,7,Non-CBD,54040,7720,0.0314,Impacted,Non-CBD,2
2209,3,298,848,858,852,N,ASHLAND,AVE,"852 N ASHLAND AVE, Chicago, IL","(41.897632, -87.667679)",41.897632,-87.667679,14235.19,14235.19,50,7,Non-CBD,61348,8764,0.232,Impacted,Non-CBD,2
2210,3,298,810,830,824,N,ASHLAND,AVE,"824 N ASHLAND AVE, Chicago, IL","(41.89684099999999, -87.6676559)",41.896841,-87.6676559,17773.85,17773.85,50,5,Non-CBD,43820,8764,0.4056,Impacted,Non-CBD,2
2211,3,346,1005,1027,1013,W,CHICAGO,AVE,"1013 W CHICAGO AVE, Chicago, IL","(41.895981, -87.653269)",41.895981,-87.653269,1143.35,1143.35,50,9,Non-CBD,74178,8242,0.0154,Impacted,Non-CBD,2
2212,3,345,1246,1260,1252,W,CHICAGO,AVE,"1252 W CHICAGO AVE, Chicago, IL","(41.896453, -87.659633)",41.896453,-87.659633,5205.89,5205.89,50,4,Non-CBD,35056,8764,0.1485,Impacted,Non-CBD,2
2213,3,345,1241,1247,1243,W,CHICAGO,AVE,"1243 W CHICAGO AVE, Chicago, IL","(41.895986, -87.659289)",41.895986,-87.659289,2292.59,2292.59,50,4,Non-CBD,35056,8764,0.0654,Impacted,Non-CBD,2
2214,3,345,1313,1319,1315,W,CHICAGO,AVE,"1315 W CHICAGO AVE, Chicago, IL","(41.895938, -87.66011499999999)",41.895938,-87.660115,8033.65,8033.65,50,4,Non-CBD,35056,8764,0.2292,Impacted,Non-CBD,2
2215,3,345,1330,1358,1336,W,CHICAGO,AVE,"1336 W CHICAGO AVE, Chicago, IL","(41.8962002, -87.6605374)",41.8962002,-87.6605374,20001.47,20001.47,50,14,Non-CBD,122696,8764,0.163,Impacted,Non-CBD,2
2216,3,345,1331,1351,1335,W,CHICAGO,AVE,"1335 W CHICAGO AVE, Chicago, IL","(41.895929, -87.66082)",41.895929,-87.66082,20138.6,20138.6,50,5,Non-CBD,43820,8764,0.4596,Impacted,Non-CBD,2
2217,3,345,1355,1359,1359,W,CHICAGO,AVE,"1359 W CHICAGO AVE, Chicago, IL","(41.8959126, -87.6616489)",41.8959126,-87.6616489,17560.42,17560.42,50,3,Non-CBD,26292,8764,0.6679,Impacted,Non-CBD,2
2218,3,298,736,752,742,N,ASHLAND,AVE,"742 N ASHLAND AVE, Chicago, IL","(41.8952938, -87.6673488)",41.8952938,-87.6673488,5460.25,5460.25,50,7,Non-CBD,61348,8764,0.089,Impacted,Non-CBD,2
2219,3,298,735,743,741,N,ASHLAND,AVE,"741 N ASHLAND AVE, Chicago, IL","(41.8952845, -87.66717109999999)",41.8952845,-87.6671711,8221.68,8221.68,50,5,Non-CBD,43820,8764,0.1876,Impacted,Non-CBD,2
2220,3,298,751,759,755,N,ARMOUR,ST,"755 N ARMOUR ST, Chicago, IL","(41.8951903, -87.66561159999999)",41.8951903,-87.6656116,5780.96,5780.96,50,5,Non-CBD,28170,5634,0.2052,Impacted,Non-CBD,2
2221,3,298,1443,1515,1505,W,CHICAGO,AVE,"1505 W CHICAGO AVE, Chicago, IL","(41.89582, -87.665124)",41.89582,-87.665124,17344.44,17344.44,50,7,Non-CBD,61348,8764,0.2827,Impacted,Non-CBD,2
2222,3,298,1409,1429,1417,W,CHICAGO,AVE,"1417 W CHICAGO AVE, Chicago, IL","(41.895855, -87.66304000000001)",41.895855,-87.66304,43748.79,43748.79,50,9,Non-CBD,78876,8764,0.5547,Impacted,Non-CBD,2
2223,3,298,1133,1139,1135,W,CHICAGO,AVE,"1135 W CHICAGO AVE, Chicago, IL","(41.895944, -87.65665399999999)",41.895944,-87.656654,10935.54,10935.54,50,5,Non-CBD,43820,8764,0.2496,Impacted,Non-CBD,2
2224,3,298,1525,1543,1541,W,CHICAGO,AVE,"1541 W CHICAGO AVE, Chicago, IL","(41.8958, -87.66643499999999)",41.8958,-87.666435,20603.3,20603.3,50,5,Non-CBD,43820,8764,0.4702,Impacted,Non-CBD,2
2225,3,297,803,809,805,N,MARSHFIELD,AVE,"805 N MARSHFIELD AVE, Chicago, IL","(41.8961985, -87.6684985)",41.8961985,-87.6684985,5652.29,5652.29,50,4,Non-CBD,22536,5634,0.2508,Impacted,Non-CBD,2
